id_garantia,id_poliza,tipo_garantia,suma_garantizada,activa
GAR-0010019,POL-002882,Daño propio,3808700.59,True
GAR-0010020,POL-002883,Daño propio,5786128.92,True
GAR-0010021,POL-002883,Robo parcial,3069466.43,True
GAR-0010022,POL-002884,Asistencia en ruta,7121283.91,True
GAR-0010023,POL-002884,Daño propio,9858359.82,True
GAR-0010024,POL-002884,Responsabilidad civil,6520231.15,True
GAR-0010025,POL-002885,Robo total,2156774.68,True
GAR-0010026,POL-002885,Robo parcial,3328166.4,True
GAR-0010027,POL-002886,Incendio,2818666.69,True
GAR-0010028,POL-002886,Asistencia en ruta,5464456.58,True
GAR-0010029,POL-002887,Robo total,4783545.73,True
GAR-0010030,POL-002887,Incendio,6125637.7,True
GAR-0010031,POL-002888,Asistencia en ruta,6021563.5,True
GAR-0010032,POL-002888,Daño propio,1372556.87,True
GAR-0010033,POL-002888,Granizo,3599594.15,True
GAR-0010034,POL-002888,Robo parcial,1409575.86,True
GAR-0010035,POL-002888,Incendio,4124691.5,True
GAR-0010036,POL-002889,Granizo,5329919.83,True
GAR-0010037,POL-002889,Robo total,6741326.28,True
GAR-0010038,POL-002889,Responsabilidad civil,6811990.21,True
GAR-0010039,POL-002889,Robo parcial,8403479.58,True
GAR-0010040,POL-002890,Responsabilidad civil,1288374.89,True
GAR-0010041,POL-002890,Asistencia en ruta,3885074.37,True
GAR-0010042,POL-002890,Daño propio,6791274.63,True
GAR-0010043,POL-002891,Granizo,3281930.7,True
GAR-0010044,POL-002891,Robo parcial,2603845.9,True
GAR-0010045,POL-002891,Robo total,791848.11,True
GAR-0010046,POL-002891,Responsabilidad civil,5569161.41,True
GAR-0010047,POL-002891,Daño propio,1309769.57,True
GAR-0010048,POL-002892,Incendio,4603533.6,True
GAR-0010049,POL-002892,Robo parcial,2797740.0,True
GAR-0010050,POL-002892,Daño propio,1833681.03,True
GAR-0010051,POL-002892,Granizo,3468567.25,True
GAR-0010052,POL-002893,Daño propio,2487361.39,True
GAR-0010053,POL-002893,Incendio,6099944.85,True
GAR-0010054,POL-002893,Granizo,1117880.34,True
GAR-0010055,POL-002893,Responsabilidad civil,3867855.22,True
GAR-0010056,POL-002893,Asistencia en ruta,5872331.62,True
GAR-0010057,POL-002894,Responsabilidad civil,4905531.9,True
GAR-0010058,POL-002894,Asistencia en ruta,5936297.49,True
GAR-0010059,POL-002894,Robo parcial,5856723.89,True
GAR-0010060,POL-002894,Granizo,10359793.75,True
GAR-0010061,POL-002895,Daño propio,1888254.23,True
GAR-0010062,POL-002895,Asistencia en ruta,2464576.29,True
GAR-0010063,POL-002895,Robo total,1195472.73,True
GAR-0010064,POL-002896,Responsabilidad civil,17414950.16,True
GAR-0010065,POL-002896,Granizo,18419521.91,True
GAR-0010066,POL-002896,Incendio,17983455.75,True
GAR-0010067,POL-002896,Robo total,7733411.01,True
GAR-0010068,POL-002897,Daño propio,6949467.09,True
GAR-0010069,POL-002897,Responsabilidad civil,2543369.89,True
GAR-0010070,POL-002897,Incendio,3982532.89,True
GAR-0010071,POL-002897,Asistencia en ruta,7208692.56,True
GAR-0010072,POL-002897,Robo parcial,1615903.44,True
GAR-0010073,POL-002898,Responsabilidad civil,3861306.63,True
GAR-0010074,POL-002898,Robo parcial,8329636.11,True
GAR-0010075,POL-002898,Incendio,9923956.68,True
GAR-0010076,POL-002899,Asistencia en ruta,3471578.51,True
GAR-0010077,POL-002899,Incendio,6059608.65,True
GAR-0010078,POL-002899,Responsabilidad civil,6884409.2,True
GAR-0010079,POL-002899,Robo total,9361574.08,True
GAR-0010080,POL-002899,Robo parcial,5011914.2,True
GAR-0010081,POL-002900,Granizo,2802256.07,True
GAR-0010082,POL-002900,Incendio,8778836.64,True
GAR-0010083,POL-002900,Responsabilidad civil,2346124.41,True
GAR-0010084,POL-002901,Asistencia en ruta,5819494.87,True
GAR-0010085,POL-002901,Robo total,7807264.64,True
GAR-0010086,POL-002901,Responsabilidad civil,9878074.92,True
GAR-0010087,POL-002901,Granizo,10122904.82,True
GAR-0010088,POL-002902,Asistencia en ruta,4871216.29,True
GAR-0010089,POL-002902,Incendio,3869771.24,True
GAR-0010090,POL-002902,Responsabilidad civil,4052654.53,True
GAR-0010091,POL-002902,Daño propio,4913107.19,True
GAR-0010092,POL-002903,Robo parcial,5092817.5,True
GAR-0010093,POL-002903,Asistencia en ruta,3773995.19,True
GAR-0010094,POL-002904,Granizo,3709759.55,True
GAR-0010095,POL-002904,Responsabilidad civil,4294174.58,True
GAR-0010096,POL-002905,Robo total,8988792.75,True
GAR-0010097,POL-002905,Responsabilidad civil,3393941.99,True
GAR-0010098,POL-002905,Incendio,3337189.74,True
GAR-0010099,POL-002906,Granizo,2874927.57,True
GAR-0010100,POL-002906,Robo total,5727453.9,True
GAR-0010101,POL-002907,Incendio,4189222.09,True
GAR-0010102,POL-002907,Responsabilidad civil,4421214.6,True
GAR-0010103,POL-002907,Daño propio,2511468.84,True
GAR-0010104,POL-002907,Robo total,1082977.33,True
GAR-0010105,POL-002908,Asistencia en ruta,1932284.57,True
GAR-0010106,POL-002908,Daño propio,8272465.38,True
GAR-0010107,POL-002908,Incendio,1331201.63,True
GAR-0010108,POL-002908,Granizo,4323095.32,True
GAR-0010109,POL-002908,Robo total,4609060.9,True
GAR-0010110,POL-002909,Incendio,7720420.46,True
GAR-0010111,POL-002909,Responsabilidad civil,9788974.11,True
GAR-0010112,POL-002909,Daño propio,7452223.69,True
GAR-0010113,POL-002909,Robo total,9289102.94,True
GAR-0010114,POL-002910,Robo total,2895030.56,True
GAR-0010115,POL-002910,Granizo,5094990.61,True
GAR-0010116,POL-002910,Asistencia en ruta,2398468.28,True
GAR-0010117,POL-002911,Incendio,1606716.01,True
GAR-0010118,POL-002911,Asistencia en ruta,2816222.06,True
GAR-0010119,POL-002911,Robo parcial,4837543.07,True
GAR-0010120,POL-002911,Daño propio,3759493.11,True
GAR-0010121,POL-002911,Granizo,5627243.79,True
GAR-0010122,POL-002912,Asistencia en ruta,9482806.26,True
GAR-0010123,POL-002912,Granizo,5168764.85,True
GAR-0010124,POL-002912,Responsabilidad civil,5975376.27,True
GAR-0010125,POL-002912,Robo total,2912473.05,True
GAR-0010126,POL-002912,Daño propio,8848884.46,True
GAR-0010127,POL-002913,Incendio,4366906.41,True
GAR-0010128,POL-002913,Robo parcial,3063738.26,True
GAR-0010129,POL-002913,Asistencia en ruta,1439124.44,True
GAR-0010130,POL-002913,Daño propio,5641061.27,True
GAR-0010131,POL-002914,Granizo,2650527.54,True
GAR-0010132,POL-002914,Responsabilidad civil,5936779.37,True
GAR-0010133,POL-002915,Daño propio,4029905.0,True
GAR-0010134,POL-002915,Incendio,6222674.72,True
GAR-0010135,POL-002916,Daño propio,5790914.74,True
GAR-0010136,POL-002916,Robo parcial,6932440.82,True
GAR-0010137,POL-002916,Asistencia en ruta,12504158.89,True
GAR-0010138,POL-002916,Responsabilidad civil,10804791.34,True
GAR-0010139,POL-002917,Incendio,1580630.81,True
GAR-0010140,POL-002917,Robo parcial,3118719.19,True
GAR-0010141,POL-002917,Granizo,5642127.01,True
GAR-0010142,POL-002918,Daño propio,7759147.55,True
GAR-0010143,POL-002918,Robo total,1859189.25,True
GAR-0010144,POL-002918,Robo parcial,1519692.32,True
GAR-0010145,POL-002918,Granizo,6602447.16,True
GAR-0010146,POL-002918,Incendio,3882655.02,True
GAR-0010147,POL-002919,Robo total,3091610.08,True
GAR-0010148,POL-002919,Robo parcial,5411330.99,True
GAR-0010149,POL-002919,Asistencia en ruta,2636786.18,True
GAR-0010150,POL-002920,Incendio,1403586.59,True
GAR-0010151,POL-002920,Responsabilidad civil,4780560.93,True
GAR-0010152,POL-002921,Daño propio,8368322.06,True
GAR-0010153,POL-002921,Asistencia en ruta,5571347.56,True
GAR-0010154,POL-002921,Incendio,6922381.79,True
GAR-0010155,POL-002922,Asistencia en ruta,6126420.06,True
GAR-0010156,POL-002922,Granizo,6866181.41,True
GAR-0010157,POL-002923,Daño propio,6064303.65,True
GAR-0010158,POL-002923,Responsabilidad civil,1001278.82,True
GAR-0010159,POL-002924,Daño propio,7555962.75,True
GAR-0010160,POL-002924,Robo total,10037029.58,True
GAR-0010161,POL-002925,Incendio,3885332.98,True
GAR-0010162,POL-002925,Granizo,2442200.25,True
GAR-0010163,POL-002925,Responsabilidad civil,10101590.97,True
GAR-0010164,POL-002925,Asistencia en ruta,8697668.44,True
GAR-0010165,POL-002926,Responsabilidad civil,2010947.82,True
GAR-0010166,POL-002926,Incendio,4897167.94,True
GAR-0010167,POL-002926,Asistencia en ruta,2356448.04,True
GAR-0010168,POL-002926,Robo total,5293762.52,True
GAR-0010169,POL-002927,Robo parcial,5111168.22,True
GAR-0010170,POL-002927,Daño propio,5585112.31,True
GAR-0010171,POL-002927,Responsabilidad civil,3919710.52,True
GAR-0010172,POL-002927,Incendio,3433156.63,True
GAR-0010173,POL-002928,Incendio,6784855.73,True
GAR-0010174,POL-002928,Robo total,5348341.69,True
GAR-0010175,POL-002928,Daño propio,3155005.69,True
GAR-0010176,POL-002928,Granizo,6639410.25,True
GAR-0010177,POL-002928,Robo parcial,6891790.74,True
GAR-0010178,POL-002929,Robo total,5677895.02,True
GAR-0010179,POL-002929,Asistencia en ruta,1350858.38,True
GAR-0010180,POL-002930,Incendio,2065419.96,True
GAR-0010181,POL-002930,Asistencia en ruta,5021825.16,True
GAR-0010182,POL-002930,Responsabilidad civil,3265721.07,True
GAR-0010183,POL-002930,Daño propio,4909102.71,True
GAR-0010184,POL-002930,Granizo,5343248.2,True
GAR-0010185,POL-002931,Robo parcial,4912214.03,True
GAR-0010186,POL-002931,Daño propio,7142991.87,True
GAR-0010187,POL-002931,Robo total,6376829.38,True
GAR-0010188,POL-002931,Granizo,1704985.81,True
GAR-0010189,POL-002932,Robo parcial,1182414.33,True
GAR-0010190,POL-002932,Responsabilidad civil,3918479.22,True
GAR-0010191,POL-002932,Incendio,1414220.84,True
GAR-0010192,POL-002932,Daño propio,4975973.44,True
GAR-0010193,POL-002933,Incendio,1681230.07,True
GAR-0010194,POL-002933,Robo total,1510667.14,True
GAR-0010195,POL-002933,Daño propio,1624106.13,True
GAR-0010196,POL-002934,Asistencia en ruta,6393808.89,True
GAR-0010197,POL-002934,Incendio,1496926.34,True
GAR-0010198,POL-002935,Incendio,6052204.98,True
GAR-0010199,POL-002935,Robo total,1589469.95,True
GAR-0010200,POL-002935,Asistencia en ruta,5722725.49,True
GAR-0010201,POL-002936,Granizo,7050427.93,True
GAR-0010202,POL-002936,Daño propio,9871972.28,True
GAR-0010203,POL-002937,Asistencia en ruta,3485479.94,True
GAR-0010204,POL-002937,Daño propio,6604955.99,True
GAR-0010205,POL-002937,Incendio,2071705.49,True
GAR-0010206,POL-002937,Robo total,4228482.26,True
GAR-0010207,POL-002938,Robo parcial,1850667.61,True
GAR-0010208,POL-002938,Daño propio,5018177.84,True
GAR-0010209,POL-002938,Asistencia en ruta,5439704.77,True
GAR-0010210,POL-002938,Granizo,2670811.59,True
GAR-0010211,POL-002939,Responsabilidad civil,5129288.89,True
GAR-0010212,POL-002939,Incendio,3771877.58,True
GAR-0010213,POL-002939,Daño propio,5274910.5,True
GAR-0010214,POL-002940,Robo parcial,2835031.39,True
GAR-0010215,POL-002940,Incendio,7881732.11,True
GAR-0010216,POL-002940,Granizo,4492619.65,True
GAR-0010217,POL-002940,Responsabilidad civil,5731236.55,True
GAR-0010218,POL-002940,Robo total,4938452.43,True
GAR-0010219,POL-002941,Asistencia en ruta,10516678.52,True
GAR-0010220,POL-002941,Daño propio,8117334.41,True
GAR-0010221,POL-002941,Robo parcial,2698567.55,True
GAR-0010222,POL-002942,Granizo,1130821.25,True
GAR-0010223,POL-002942,Robo total,3411270.24,True
GAR-0010224,POL-002942,Daño propio,6543772.11,True
GAR-0010225,POL-002942,Robo parcial,2128117.36,True
GAR-0010226,POL-002942,Incendio,2846299.88,True
GAR-0010227,POL-002943,Incendio,3879521.84,True
GAR-0010228,POL-002943,Granizo,2960744.35,True
GAR-0010229,POL-002944,Robo parcial,5463556.27,True
GAR-0010230,POL-002944,Granizo,15762860.16,True
GAR-0010231,POL-002945,Asistencia en ruta,6293099.1,True
GAR-0010232,POL-002945,Robo parcial,5389931.56,True
GAR-0010233,POL-002946,Incendio,7061390.11,True
GAR-0010234,POL-002946,Asistencia en ruta,7817062.63,True
GAR-0010235,POL-002946,Daño propio,3031343.76,True
GAR-0010236,POL-002946,Granizo,9635355.83,True
GAR-0010237,POL-002946,Robo parcial,7627383.61,True
GAR-0010238,POL-002947,Robo total,2673869.31,True
GAR-0010239,POL-002947,Daño propio,3031272.27,True
GAR-0010240,POL-002947,Robo parcial,1274882.63,True
GAR-0010241,POL-002947,Asistencia en ruta,1521171.77,True
GAR-0010242,POL-002948,Asistencia en ruta,1551801.18,True
GAR-0010243,POL-002948,Granizo,4930761.81,True
GAR-0010244,POL-002948,Incendio,1107030.63,True
GAR-0010245,POL-002949,Granizo,5470456.3,True
GAR-0010246,POL-002949,Robo total,6728989.16,True
GAR-0010247,POL-002949,Incendio,8738074.4,True
GAR-0010248,POL-002950,Granizo,1623133.47,True
GAR-0010249,POL-002950,Incendio,4127355.14,True
GAR-0010250,POL-002951,Robo parcial,2277655.17,True
GAR-0010251,POL-002951,Incendio,4622384.15,True
GAR-0010252,POL-002951,Granizo,3977743.65,True
GAR-0010253,POL-002952,Incendio,3245114.79,True
GAR-0010254,POL-002952,Responsabilidad civil,2309547.61,True
GAR-0010255,POL-002952,Asistencia en ruta,4637654.05,True
GAR-0010256,POL-002952,Robo total,3542519.46,True
GAR-0010257,POL-002952,Daño propio,5619467.21,True
GAR-0010258,POL-002953,Asistencia en ruta,3926090.81,True
GAR-0010259,POL-002953,Incendio,4952995.54,True
GAR-0010260,POL-002953,Responsabilidad civil,4886082.12,True
GAR-0010261,POL-002954,Robo total,4872582.63,True
GAR-0010262,POL-002954,Daño propio,4341476.31,True
GAR-0010263,POL-002954,Responsabilidad civil,4614682.09,True
GAR-0010264,POL-002954,Incendio,1500352.83,True
GAR-0010265,POL-002954,Granizo,5483290.7,True
GAR-0010266,POL-002955,Asistencia en ruta,12176688.76,True
GAR-0010267,POL-002955,Incendio,9829556.9,True
GAR-0010268,POL-002955,Daño propio,4237588.28,True
GAR-0010269,POL-002955,Robo parcial,8066240.36,True
GAR-0010270,POL-002956,Robo total,3667369.44,True
GAR-0010271,POL-002956,Incendio,3770909.2,True
GAR-0010272,POL-002957,Granizo,9135672.21,True
GAR-0010273,POL-002957,Responsabilidad civil,5113429.31,True
GAR-0010274,POL-002957,Robo total,6468566.42,True
GAR-0010275,POL-002958,Daño propio,3003755.53,True
GAR-0010276,POL-002958,Robo parcial,6013869.0,True
GAR-0010277,POL-002958,Asistencia en ruta,1678252.84,True
GAR-0010278,POL-002958,Responsabilidad civil,3091188.77,True
GAR-0010279,POL-002959,Asistencia en ruta,2328333.09,True
GAR-0010280,POL-002959,Robo total,2611688.25,True
GAR-0010281,POL-002959,Robo parcial,7201955.03,True
GAR-0010282,POL-002959,Granizo,3583367.65,True
GAR-0010283,POL-002960,Robo parcial,6800338.08,True
GAR-0010284,POL-002960,Granizo,7833551.72,True
GAR-0010285,POL-002960,Asistencia en ruta,5861829.18,True
GAR-0010286,POL-002960,Incendio,8190110.78,True
GAR-0010287,POL-002961,Granizo,1851846.87,True
GAR-0010288,POL-002961,Daño propio,5469346.85,True
GAR-0010289,POL-002961,Robo parcial,5747765.42,True
GAR-0010290,POL-002962,Granizo,5345905.59,True
GAR-0010291,POL-002962,Robo total,3090693.42,True
GAR-0010292,POL-002962,Responsabilidad civil,5963823.91,True
GAR-0010293,POL-002962,Daño propio,1683023.82,True
GAR-0010294,POL-002962,Asistencia en ruta,969873.73,True
GAR-0010295,POL-002963,Asistencia en ruta,4902890.22,True
GAR-0010296,POL-002963,Robo parcial,3397630.37,True
GAR-0010297,POL-002963,Daño propio,5593984.45,True
GAR-0010298,POL-002964,Granizo,3226290.8,True
GAR-0010299,POL-002964,Incendio,6710442.75,True
GAR-0010300,POL-002964,Responsabilidad civil,1502974.55,True
GAR-0010301,POL-002964,Asistencia en ruta,2731858.22,True
GAR-0010302,POL-002964,Robo parcial,1080364.06,True
GAR-0010303,POL-002965,Incendio,10986659.17,True
GAR-0010304,POL-002965,Robo parcial,2563840.7,True
GAR-0010305,POL-002965,Granizo,11160422.3,True
GAR-0010306,POL-002965,Daño propio,4597774.69,True
GAR-0010307,POL-002966,Robo parcial,4563595.09,True
GAR-0010308,POL-002966,Asistencia en ruta,3364205.63,True
GAR-0010309,POL-002966,Responsabilidad civil,4356944.47,True
GAR-0010310,POL-002966,Daño propio,6963703.18,True
GAR-0010311,POL-002967,Responsabilidad civil,2513004.77,True
GAR-0010312,POL-002967,Asistencia en ruta,1262030.86,True
GAR-0010313,POL-002967,Incendio,2941355.08,True
GAR-0010314,POL-002967,Daño propio,1030921.58,True
GAR-0010315,POL-002967,Granizo,2785374.43,True
GAR-0010316,POL-002968,Robo parcial,5412140.94,True
GAR-0010317,POL-002968,Granizo,2102582.06,True
GAR-0010318,POL-002968,Responsabilidad civil,7377540.37,True
GAR-0010319,POL-002968,Asistencia en ruta,9283161.65,True
GAR-0010320,POL-002968,Incendio,10115291.21,True
GAR-0010321,POL-002969,Daño propio,9666667.84,True
GAR-0010322,POL-002969,Incendio,7968119.49,True
GAR-0010323,POL-002970,Incendio,5957843.59,True
GAR-0010324,POL-002970,Granizo,6079414.94,True
GAR-0010325,POL-002970,Robo parcial,4290950.54,True
GAR-0010326,POL-002971,Robo total,3853888.89,True
GAR-0010327,POL-002971,Granizo,5862312.08,True
GAR-0010328,POL-002971,Incendio,994760.52,True
GAR-0010329,POL-002971,Responsabilidad civil,2433866.8,True
GAR-0010330,POL-002971,Asistencia en ruta,1334283.96,True
GAR-0010331,POL-002972,Robo total,3995634.46,True
GAR-0010332,POL-002972,Granizo,1153831.16,True
GAR-0010333,POL-002972,Daño propio,5950358.06,True
GAR-0010334,POL-002972,Robo parcial,2113282.55,True
GAR-0010335,POL-002973,Granizo,5250605.12,True
GAR-0010336,POL-002973,Daño propio,1386628.29,True
GAR-0010337,POL-002974,Robo parcial,4125294.36,True
GAR-0010338,POL-002974,Granizo,3579740.03,True
GAR-0010339,POL-002974,Robo total,5874039.57,True
GAR-0010340,POL-002974,Asistencia en ruta,3122954.45,True
GAR-0010341,POL-002975,Robo total,7850079.53,True
GAR-0010342,POL-002975,Incendio,5702603.32,True
GAR-0010343,POL-002975,Robo parcial,2669812.65,True
GAR-0010344,POL-002976,Granizo,6133185.71,True
GAR-0010345,POL-002976,Asistencia en ruta,6606157.21,True
GAR-0010346,POL-002976,Responsabilidad civil,2930661.31,True
GAR-0010347,POL-002976,Incendio,4089500.65,True
GAR-0010348,POL-002976,Robo parcial,1198346.94,True
GAR-0010349,POL-002977,Granizo,7537550.04,True
GAR-0010350,POL-002977,Incendio,1610337.6,True
GAR-0010351,POL-002978,Robo total,8483991.37,True
GAR-0010352,POL-002978,Incendio,1667576.21,True
GAR-0010353,POL-002978,Daño propio,7806974.05,True
GAR-0010354,POL-002978,Granizo,9736782.95,True
GAR-0010355,POL-002979,Asistencia en ruta,1874028.22,True
GAR-0010356,POL-002979,Robo parcial,7018869.98,True
GAR-0010357,POL-002979,Incendio,7549511.09,True
GAR-0010358,POL-002980,Granizo,6675654.24,True
GAR-0010359,POL-002980,Daño propio,2500982.65,True
GAR-0010360,POL-002980,Responsabilidad civil,4743738.02,True
GAR-0010361,POL-002980,Robo parcial,6984315.08,True
GAR-0010362,POL-002980,Incendio,8695046.91,True
GAR-0010363,POL-002981,Robo parcial,2012899.96,True
GAR-0010364,POL-002981,Asistencia en ruta,1725416.49,True
GAR-0010365,POL-002981,Daño propio,1400323.02,True
GAR-0010366,POL-002981,Incendio,5694558.3,True
GAR-0010367,POL-002982,Robo parcial,1586331.86,True
GAR-0010368,POL-002982,Robo total,4153294.8,True
GAR-0010369,POL-002982,Asistencia en ruta,3612230.86,True
GAR-0010370,POL-002983,Granizo,4480249.72,True
GAR-0010371,POL-002983,Asistencia en ruta,5812289.17,True
GAR-0010372,POL-002983,Incendio,7563386.72,True
GAR-0010373,POL-002983,Robo total,7856981.33,True
GAR-0010374,POL-002983,Robo parcial,2225480.82,True
GAR-0010375,POL-002984,Asistencia en ruta,9796940.97,True
GAR-0010376,POL-002984,Incendio,8951645.28,True
GAR-0010377,POL-002985,Robo parcial,3676817.28,True
GAR-0010378,POL-002985,Robo total,7403825.51,True
GAR-0010379,POL-002985,Asistencia en ruta,2215281.33,True
GAR-0010380,POL-002986,Asistencia en ruta,2553983.54,True
GAR-0010381,POL-002986,Responsabilidad civil,3231286.0,True
GAR-0010382,POL-002986,Granizo,1369983.37,True
GAR-0010383,POL-002986,Robo parcial,5048280.83,True
GAR-0010384,POL-002987,Robo parcial,1297211.74,True
GAR-0010385,POL-002987,Robo total,4576175.39,True
GAR-0010386,POL-002987,Incendio,2701449.93,True
GAR-0010387,POL-002987,Granizo,3999706.79,True
GAR-0010388,POL-002987,Asistencia en ruta,3302008.76,True
GAR-0010389,POL-002988,Robo parcial,5536364.7,True
GAR-0010390,POL-002988,Incendio,4310408.65,True
GAR-0010391,POL-002988,Responsabilidad civil,4216133.29,True
GAR-0010392,POL-002988,Granizo,3218251.87,True
GAR-0010393,POL-002989,Robo parcial,4554897.23,True
