id_parte,id_poliza,id_objeto_asegurado,id_perito,id_denunciante,id_receptor_pago,fecha_apertura,fecha_cierre,tipo_siniestro,estado,monto_reclamado,tipo_seguro,dias_resolucion
PAR-002327,POL-002327,OBJ-002327,PER-0027,CLI-02327,CLI-02327,2025-02-24,2025-04-08,Robo total,Cerrado,37286.61,Automóvil,43
PAR-002328,POL-002328,OBJ-002328,PER-0008,CLI-02328,CLI-02328,2024-10-27,2024-12-07,Choque,Cerrado,92607.5,Automóvil,41
PAR-002329,POL-002329,OBJ-002329,PER-0024,CLI-02329,CLI-02329,2026-03-21,2026-03-26,Robo parcial,Cerrado,103914.16,Automóvil,5
PAR-002330,POL-002330,OBJ-002330,PER-0019,CLI-02330,CLI-09815,2025-08-23,2025-09-25,Choque,Cerrado,30149.18,Automóvil,33
PAR-002331,POL-002331,OBJ-002331,PER-0020,CLI-02331,CLI-02331,2023-11-02,2024-01-13,Robo total,Cerrado,74057.07,Automóvil,72
PAR-002332,POL-002332,OBJ-002332,PER-0058,CLI-02332,CLI-02332,2025-01-25,2025-02-07,Responsabilidad civil,Cerrado,66214.42,Automóvil,13
PAR-002333,POL-002333,OBJ-002333,PER-0051,CLI-02333,CLI-02027,2024-11-26,2024-12-22,Incendio,Cerrado,49141.47,Automóvil,26
PAR-002334,POL-002334,OBJ-002334,PER-0012,CLI-02334,CLI-02334,2025-07-24,2025-09-11,Responsabilidad civil,Cerrado,46955.04,Automóvil,49
PAR-002335,POL-002335,OBJ-002335,PER-0004,CLI-02335,CLI-06778,2026-02-19,2026-04-26,Responsabilidad civil,Cerrado,10.65,Automóvil,66
PAR-002336,POL-002336,OBJ-002336,PER-0041,CLI-02336,CLI-02336,2025-01-25,2025-02-15,Granizo,Cerrado,21425.72,Automóvil,21
PAR-002337,POL-002337,OBJ-002337,PER-0011,CLI-02337,CLI-02337,2026-01-20,2026-03-24,Choque,Cerrado,114579.34,Automóvil,63
PAR-002338,POL-002338,OBJ-002338,PER-0007,CLI-02338,CLI-02338,2025-07-24,2025-09-20,Choque,Cerrado,24867.92,Automóvil,58
PAR-002339,POL-002339,OBJ-002339,PER-0055,CLI-02339,CLI-02339,2025-05-25,2025-07-16,Granizo,Cerrado,101326.76,Automóvil,52
PAR-002340,POL-002340,OBJ-002340,PER-0017,CLI-02340,CLI-01988,2026-03-21,2026-05-18,Incendio,Cerrado,17821.13,Automóvil,58
PAR-002341,POL-002341,OBJ-002341,PER-0021,CLI-02341,CLI-02341,2026-01-20,2026-03-12,Robo total,Cerrado,80038.26,Automóvil,51
PAR-002342,POL-002342,OBJ-002342,PER-0042,CLI-02342,CLI-02342,2024-11-26,2025-02-15,Granizo,Cerrado,58535.22,Automóvil,81
PAR-002343,POL-002343,OBJ-002343,PER-0054,CLI-02343,CLI-03063,2023-06-05,2023-08-25,Choque,Cerrado,51326.1,Automóvil,81
PAR-002344,POL-002344,OBJ-002344,PER-0027,CLI-02344,CLI-02344,2024-04-30,2024-05-25,Incendio,Cerrado,65816.54,Automóvil,25
PAR-002345,POL-002345,OBJ-002345,PER-0015,CLI-02345,CLI-05834,2023-09-03,2023-09-14,Choque,Cerrado,39046.22,Automóvil,11
PAR-002346,POL-002346,OBJ-002346,PER-0039,CLI-02346,CLI-05348,2025-08-23,2025-09-27,Robo total,Cerrado,24233.21,Automóvil,35
PAR-002347,POL-002347,OBJ-002347,PER-0038,CLI-02347,CLI-00714,2026-01-20,2026-03-27,Choque,Cerrado,46393.9,Automóvil,66
PAR-002348,POL-002348,OBJ-002348,PER-0018,CLI-02348,CLI-02348,2026-02-19,2026-04-28,Robo total,Cerrado,92714.13,Automóvil,68
PAR-002349,POL-002349,OBJ-002349,PER-0044,CLI-02349,CLI-02349,2024-08-28,2024-11-18,Robo parcial,Cerrado,41300.18,Automóvil,82
PAR-002350,POL-002350,OBJ-002350,PER-0048,CLI-02350,CLI-02350,2024-12-26,2025-01-11,Choque,Cerrado,72586.67,Automóvil,16
PAR-002351,POL-002351,OBJ-002351,PER-0041,CLI-02351,CLI-02351,2025-05-25,2025-06-11,Robo parcial,Cerrado,84068.65,Automóvil,17
PAR-002352,POL-002352,OBJ-002352,PER-0021,CLI-02352,CLI-02352,2024-09-27,2024-10-02,Granizo,Cerrado,23432.05,Automóvil,5
PAR-002353,POL-002353,OBJ-002353,PER-0033,CLI-02353,CLI-02353,2024-11-26,2025-02-03,Granizo,Cerrado,49239.41,Automóvil,69
PAR-002354,POL-002354,OBJ-002354,PER-0022,CLI-02354,CLI-02354,2025-05-25,2025-07-01,Robo parcial,Cerrado,55387.76,Automóvil,37
PAR-002355,POL-002355,OBJ-002355,PER-0059,CLI-02355,CLI-02355,2024-12-26,2025-01-06,Choque,Cerrado,12536.41,Automóvil,11
PAR-002356,POL-002356,OBJ-002356,PER-0030,CLI-02356,CLI-02577,2025-10-22,2025-12-31,Responsabilidad civil,Cerrado,33381.91,Automóvil,70
PAR-002357,POL-002357,OBJ-002357,PER-0045,CLI-02357,CLI-02357,2024-10-27,2024-11-22,Robo total,Cerrado,6940.23,Automóvil,26
PAR-002358,POL-002358,OBJ-002358,PER-0050,CLI-02358,CLI-02358,2024-09-27,2024-12-22,Incendio,Cerrado,37917.38,Automóvil,86
PAR-002359,POL-002359,OBJ-002359,PER-0046,CLI-02359,CLI-06530,2025-10-22,2026-01-12,Responsabilidad civil,Cerrado,35059.13,Automóvil,82
PAR-002360,POL-002360,OBJ-002360,PER-0013,CLI-02360,CLI-02360,2025-02-24,2025-03-23,Robo parcial,Cerrado,52552.73,Automóvil,27
PAR-002361,POL-002361,OBJ-002361,PER-0046,CLI-02361,CLI-02361,2025-01-25,2025-04-11,Responsabilidad civil,Cerrado,53746.22,Automóvil,76
PAR-002362,POL-002362,OBJ-002362,PER-0010,CLI-02362,CLI-02362,2025-12-21,2026-01-18,Incendio,Cerrado,8876.57,Automóvil,28
PAR-002363,POL-002363,OBJ-002363,PER-0046,CLI-02363,CLI-02363,2023-06-05,2023-08-09,Robo parcial,Cerrado,46561.21,Automóvil,65
PAR-002364,POL-002364,OBJ-002364,PER-0024,CLI-02364,CLI-02364,2025-01-25,2025-02-13,Robo total,Cerrado,11749.87,Automóvil,19
PAR-002365,POL-002365,OBJ-002365,PER-0030,CLI-02365,CLI-02365,2024-10-27,2024-12-04,Choque,Cerrado,11141.72,Automóvil,38
PAR-002366,POL-002366,OBJ-002366,PER-0012,CLI-02366,CLI-02366,2023-11-02,2023-12-22,Granizo,Cerrado,18431.06,Automóvil,50
PAR-002367,POL-002367,OBJ-002367,PER-0051,CLI-02367,CLI-02367,2025-01-25,2025-04-25,Granizo,Cerrado,39566.49,Automóvil,90
PAR-002368,POL-002368,OBJ-002368,PER-0024,CLI-02368,CLI-02368,2026-02-19,2026-05-15,Responsabilidad civil,Cerrado,34172.82,Automóvil,85
PAR-002369,POL-002369,OBJ-002369,PER-0025,CLI-02369,CLI-02369,2024-09-27,2024-11-23,Choque,Cerrado,37569.57,Automóvil,57
PAR-002370,POL-002370,OBJ-002370,PER-0031,CLI-02370,CLI-02370,2025-01-25,2025-04-03,Robo parcial,Cerrado,11042.73,Automóvil,68
PAR-002371,POL-002371,OBJ-002371,PER-0036,CLI-02371,CLI-02371,2025-02-24,2025-05-11,Incendio,Cerrado,15072.71,Automóvil,76
PAR-002372,POL-002372,OBJ-002372,PER-0041,CLI-02372,CLI-02372,2025-12-21,2026-03-06,Choque,Cerrado,51222.93,Automóvil,75
PAR-002373,POL-002373,OBJ-002373,PER-0033,CLI-02373,CLI-02373,2024-12-26,2025-03-09,Robo total,Cerrado,68490.09,Automóvil,73
PAR-002374,POL-002374,OBJ-002374,PER-0006,CLI-02374,CLI-02374,2024-06-29,2024-07-05,Responsabilidad civil,Cerrado,122981.07,Automóvil,6
PAR-002375,POL-002375,OBJ-002375,PER-0058,CLI-02375,CLI-02375,2025-08-23,2025-11-21,Choque,Cerrado,25095.57,Automóvil,90
PAR-002376,POL-002376,OBJ-002376,PER-0015,CLI-02376,CLI-02376,2025-10-22,2025-10-30,Robo total,Cerrado,36304.55,Automóvil,8
PAR-002377,POL-002377,OBJ-002377,PER-0004,CLI-02377,CLI-02377,2024-07-29,2024-09-08,Robo parcial,Cerrado,30341.01,Automóvil,41
PAR-002378,POL-002378,OBJ-002378,PER-0025,CLI-02378,CLI-10430,2024-05-30,2024-08-02,Granizo,Cerrado,7901.09,Automóvil,64
PAR-002379,POL-002379,OBJ-002379,PER-0059,CLI-02379,CLI-02379,2024-05-30,2024-07-25,Robo total,Cerrado,68421.87,Automóvil,56
PAR-002380,POL-002380,OBJ-002380,PER-0008,CLI-02380,CLI-09909,2024-07-29,2024-08-14,Responsabilidad civil,Cerrado,42498.8,Automóvil,16
PAR-002381,POL-002381,OBJ-002381,PER-0055,CLI-02381,CLI-02381,2024-06-29,2024-07-25,Robo total,Cerrado,36508.49,Automóvil,26
PAR-002382,POL-002382,OBJ-002382,PER-0005,CLI-02382,CLI-02382,2023-10-03,2023-11-06,Incendio,Cerrado,46358.75,Automóvil,34
PAR-002383,POL-002383,OBJ-002383,PER-0044,CLI-02383,CLI-02383,2024-01-01,2024-03-19,Incendio,Cerrado,30150.88,Automóvil,78
PAR-002384,POL-002384,OBJ-002384,PER-0011,CLI-02384,CLI-02384,2025-02-24,2025-03-30,Robo total,Cerrado,39156.44,Automóvil,34
PAR-002385,POL-002385,OBJ-002385,PER-0047,CLI-02385,CLI-02385,2025-12-21,2026-01-01,Incendio,Cerrado,63560.73,Automóvil,11
PAR-002386,POL-002386,OBJ-002386,PER-0033,CLI-02386,CLI-02386,2024-11-26,2025-01-15,Robo parcial,Cerrado,54874.04,Automóvil,50
PAR-002387,POL-002387,OBJ-002387,PER-0046,CLI-02387,CLI-02387,2025-11-21,2025-12-01,Choque,Cerrado,28412.95,Automóvil,10
PAR-002388,POL-002388,OBJ-002388,PER-0035,CLI-02388,CLI-02677,2024-06-29,2024-08-11,Robo parcial,Cerrado,34454.23,Automóvil,43
PAR-002389,POL-002389,OBJ-002389,PER-0052,CLI-02389,CLI-02389,2025-07-24,2025-09-25,Incendio,Cerrado,45384.82,Automóvil,63
PAR-002390,POL-002390,OBJ-002390,PER-0051,CLI-02390,CLI-00750,2025-12-21,2026-01-18,Choque,Cerrado,43442.86,Automóvil,28
PAR-002391,POL-002391,OBJ-002391,PER-0047,CLI-02391,CLI-02391,2025-10-22,2025-12-05,Robo total,Cerrado,7457.2,Automóvil,44
PAR-002392,POL-002392,OBJ-002392,PER-0018,CLI-02392,CLI-02392,2024-01-31,2024-02-20,Robo total,Cerrado,43830.58,Automóvil,20
PAR-002393,POL-002393,OBJ-002393,PER-0035,CLI-02393,CLI-02393,2024-12-26,2025-02-25,Choque,Cerrado,12033.56,Automóvil,61
PAR-002394,POL-002394,OBJ-002394,PER-0023,CLI-02394,CLI-02394,2023-06-05,2023-07-05,Robo parcial,Cerrado,36042.19,Automóvil,30
PAR-002395,POL-002395,OBJ-002395,PER-0023,CLI-02395,CLI-02395,2024-08-28,2024-09-26,Robo parcial,Cerrado,33704.45,Automóvil,29
PAR-002396,POL-002396,OBJ-002396,PER-0057,CLI-02396,CLI-02396,2025-01-25,2025-03-04,Granizo,Cerrado,32843.6,Automóvil,38
PAR-002397,POL-002397,OBJ-002397,PER-0006,CLI-02397,CLI-02397,2024-06-29,2024-08-09,Responsabilidad civil,Cerrado,54603.07,Automóvil,41
PAR-002398,POL-002398,OBJ-002398,PER-0047,CLI-02398,CLI-02398,2024-03-31,2024-06-21,Choque,Cerrado,3172.53,Automóvil,82
PAR-002399,POL-002399,OBJ-002399,PER-0004,CLI-02399,CLI-02399,2025-01-25,2025-02-20,Robo total,Cerrado,28565.57,Automóvil,26
PAR-002400,POL-002400,OBJ-002400,PER-0018,CLI-02400,CLI-02400,2026-01-20,2026-03-05,Choque,Cerrado,35196.95,Automóvil,44
PAR-002401,POL-002401,OBJ-002401,PER-0038,CLI-02401,CLI-02401,2025-08-23,2025-09-17,Granizo,Cerrado,54986.76,Automóvil,25
PAR-002402,POL-002402,OBJ-002402,PER-0027,CLI-02402,CLI-02402,2024-05-30,2024-06-18,Responsabilidad civil,Cerrado,22488.22,Automóvil,19
PAR-002403,POL-002403,OBJ-002403,PER-0057,CLI-02403,CLI-02403,2026-02-19,2026-05-02,Responsabilidad civil,Cerrado,43123.91,Automóvil,72
PAR-002404,POL-002404,OBJ-002404,PER-0012,CLI-02404,CLI-02404,2025-07-24,2025-09-11,Granizo,Cerrado,25595.33,Automóvil,49
PAR-002405,POL-002405,OBJ-002405,PER-0030,CLI-02405,CLI-02405,2023-08-04,2023-10-19,Choque,Cerrado,36943.55,Automóvil,76
PAR-002406,POL-002406,OBJ-002406,PER-0038,CLI-02406,CLI-02406,2025-05-25,2025-05-29,Granizo,Cerrado,54793.66,Automóvil,4
PAR-002407,POL-002407,OBJ-002407,PER-0010,CLI-02407,CLI-06960,2024-01-31,2024-04-21,Incendio,Cerrado,6490.81,Automóvil,81
PAR-002408,POL-002408,OBJ-002408,PER-0005,CLI-02408,CLI-02408,2025-09-22,2025-11-02,Robo parcial,Cerrado,29109.64,Automóvil,41
PAR-002409,POL-002409,OBJ-002409,PER-0025,CLI-02409,CLI-02409,2024-01-31,2024-04-17,Incendio,Cerrado,74108.97,Automóvil,77
PAR-002410,POL-002410,OBJ-002410,PER-0041,CLI-02410,CLI-10234,2025-09-22,2025-10-22,Responsabilidad civil,Cerrado,52330.47,Automóvil,30
PAR-002411,POL-002411,OBJ-002411,PER-0009,CLI-02411,CLI-02122,2025-07-24,2025-08-17,Robo total,Cerrado,27921.42,Automóvil,24
PAR-002412,POL-002412,OBJ-002412,PER-0028,CLI-02412,CLI-02412,2025-05-25,2025-06-25,Granizo,Cerrado,66761.04,Automóvil,31
PAR-002413,POL-002413,OBJ-002413,PER-0027,CLI-02413,CLI-02413,2026-03-21,2026-04-11,Incendio,Cerrado,36694.54,Automóvil,21
PAR-002414,POL-002414,OBJ-002414,PER-0023,CLI-02414,CLI-02414,2024-01-31,2024-04-23,Responsabilidad civil,Cerrado,1759.84,Automóvil,83
PAR-002415,POL-002415,OBJ-002415,PER-0035,CLI-02415,CLI-06623,2023-08-04,2023-10-21,Granizo,Cerrado,44414.19,Automóvil,78
PAR-002416,POL-002416,OBJ-002416,PER-0028,CLI-02416,CLI-02416,2024-10-27,2024-11-08,Responsabilidad civil,Cerrado,33102.05,Automóvil,12
PAR-002417,POL-002417,OBJ-002417,PER-0051,CLI-02417,CLI-02417,2026-02-19,2026-02-26,Responsabilidad civil,Cerrado,55303.7,Automóvil,7
PAR-002418,POL-002418,OBJ-002418,PER-0037,CLI-02418,CLI-02418,2024-07-29,2024-09-11,Granizo,Cerrado,9966.08,Automóvil,44
PAR-002419,POL-002419,OBJ-002419,PER-0033,CLI-02419,CLI-05965,2025-11-21,2026-02-08,Robo total,Cerrado,13744.49,Automóvil,79
PAR-002420,POL-002420,OBJ-002420,PER-0008,CLI-02420,CLI-02420,2025-10-22,2025-11-09,Robo total,Cerrado,35593.32,Automóvil,18
PAR-002421,POL-002421,OBJ-002421,PER-0016,CLI-02421,CLI-02421,2024-01-31,2024-03-12,Incendio,Cerrado,28201.03,Automóvil,41
PAR-002422,POL-002422,OBJ-002422,PER-0009,CLI-02422,CLI-08943,2023-06-05,2023-08-16,Granizo,Cerrado,4279.14,Automóvil,72
PAR-002423,POL-002423,OBJ-002423,PER-0007,CLI-02423,CLI-02423,2025-12-21,2026-01-19,Robo total,Cerrado,23969.77,Automóvil,29
PAR-002424,POL-002424,OBJ-002424,PER-0029,CLI-02424,CLI-02424,2026-03-21,2026-06-01,Choque,Cerrado,20916.99,Automóvil,72
PAR-002425,POL-002425,OBJ-002425,PER-0043,CLI-02425,CLI-02425,2025-11-21,2025-12-09,Robo total,Cerrado,113618.29,Automóvil,18
PAR-002426,POL-002426,OBJ-002426,PER-0026,CLI-02426,CLI-02426,2024-07-29,2024-10-03,Robo total,Cerrado,23200.03,Automóvil,66
PAR-002427,POL-002427,OBJ-002427,PER-0035,CLI-02427,CLI-02427,2023-05-06,2023-05-22,Robo total,Cerrado,57508.32,Automóvil,16
PAR-002428,POL-002428,OBJ-002428,PER-0022,CLI-02428,CLI-02428,2026-03-21,2026-05-28,Incendio,Cerrado,36544.11,Automóvil,68
PAR-002429,POL-002429,OBJ-002429,PER-0033,CLI-02429,CLI-02429,2025-10-22,2025-12-10,Incendio,Cerrado,45003.22,Automóvil,49
PAR-002430,POL-002430,OBJ-002430,PER-0046,CLI-02430,CLI-02430,2024-01-01,2024-02-18,Incendio,Cerrado,89949.84,Automóvil,48
PAR-002431,POL-002431,OBJ-002431,PER-0004,CLI-02431,CLI-02431,2023-08-04,2023-08-08,Incendio,Cerrado,29983.43,Automóvil,4
PAR-002432,POL-002432,OBJ-002432,PER-0030,CLI-02432,CLI-02432,2025-04-25,2025-06-02,Robo total,Cerrado,103490.78,Automóvil,38
PAR-002433,POL-002433,OBJ-002433,PER-0028,CLI-02433,CLI-02433,2023-07-05,2023-09-23,Choque,Cerrado,56300.99,Automóvil,80
PAR-002434,POL-002434,OBJ-002434,PER-0023,CLI-02434,CLI-02434,2024-03-31,2024-06-02,Robo parcial,Cerrado,18188.33,Automóvil,63
PAR-002435,POL-002435,OBJ-002435,PER-0033,CLI-02435,CLI-02435,2024-12-26,2025-03-17,Granizo,Cerrado,12540.15,Automóvil,81
PAR-002436,POL-002436,OBJ-002436,PER-0054,CLI-02436,CLI-02436,2023-12-02,2024-01-16,Incendio,Cerrado,51666.49,Automóvil,45
PAR-002437,POL-002437,OBJ-002437,PER-0015,CLI-02437,CLI-02437,2024-01-01,2024-02-27,Granizo,Cerrado,26365.42,Automóvil,57
PAR-002438,POL-002438,OBJ-002438,PER-0023,CLI-02438,CLI-02438,2025-07-24,2025-08-10,Robo total,Cerrado,50609.62,Automóvil,17
PAR-002439,POL-002439,OBJ-002439,PER-0048,CLI-02439,CLI-02085,2025-12-21,2026-03-09,Granizo,Cerrado,5394.15,Automóvil,78
PAR-002440,POL-002440,OBJ-002440,PER-0053,CLI-02440,CLI-02440,2025-06-24,2025-07-05,Robo parcial,Cerrado,18991.55,Automóvil,11
PAR-002441,POL-002441,OBJ-002441,PER-0046,CLI-02441,CLI-02441,2025-04-25,2025-07-07,Responsabilidad civil,Cerrado,34477.85,Automóvil,73
PAR-002442,POL-002442,OBJ-002442,PER-0045,CLI-02442,CLI-02442,2025-11-21,2026-02-18,Responsabilidad civil,Cerrado,79752.59,Automóvil,89
PAR-002443,POL-002443,OBJ-002443,PER-0001,CLI-02443,CLI-02443,2024-12-26,2025-03-12,Robo total,Cerrado,30605.13,Automóvil,76
PAR-002444,POL-002444,OBJ-002444,PER-0060,CLI-02444,CLI-02444,2024-01-31,2024-04-13,Incendio,Cerrado,54383.0,Automóvil,73
PAR-002445,POL-002445,OBJ-002445,PER-0047,CLI-02445,CLI-02445,2025-11-21,2025-11-25,Robo total,Cerrado,42734.93,Automóvil,4
PAR-002446,POL-002446,OBJ-002446,PER-0050,CLI-02446,CLI-09974,2024-03-01,2024-05-29,Responsabilidad civil,Cerrado,28113.11,Automóvil,89
PAR-002447,POL-002447,OBJ-002447,PER-0002,CLI-02447,CLI-02447,2025-05-25,2025-06-26,Robo parcial,Cerrado,10052.08,Automóvil,32
PAR-002448,POL-002448,OBJ-002448,PER-0010,CLI-02448,CLI-02448,2025-12-21,2026-02-14,Responsabilidad civil,Cerrado,12413.53,Automóvil,55
PAR-002449,POL-002449,OBJ-002449,PER-0055,CLI-02449,CLI-03236,2025-12-21,2026-01-05,Incendio,Cerrado,63351.98,Automóvil,15
PAR-002450,POL-002450,OBJ-002450,PER-0016,CLI-02450,CLI-02450,2025-04-25,2025-05-17,Robo parcial,Cerrado,63435.53,Automóvil,22
PAR-002451,POL-002451,OBJ-002451,PER-0002,CLI-02451,CLI-02451,2023-07-05,2023-08-31,Robo parcial,Cerrado,22832.13,Automóvil,57
PAR-002452,POL-002452,OBJ-002452,PER-0017,CLI-02452,CLI-02452,2025-07-24,2025-09-02,Robo total,Cerrado,30494.63,Automóvil,40
PAR-002453,POL-002453,OBJ-002453,PER-0028,CLI-02453,CLI-02453,2025-04-25,2025-06-18,Responsabilidad civil,Cerrado,54944.32,Automóvil,54
PAR-002454,POL-002454,OBJ-002454,PER-0040,CLI-02454,CLI-02454,2024-06-29,2024-09-12,Responsabilidad civil,Cerrado,95210.97,Automóvil,75
PAR-002455,POL-002455,OBJ-002455,PER-0024,CLI-02455,CLI-02455,2025-12-21,2026-02-04,Robo total,Cerrado,44840.31,Automóvil,45
PAR-002456,POL-002456,OBJ-002456,PER-0001,CLI-02456,CLI-02456,2025-02-24,2025-04-21,Robo parcial,Cerrado,2267.96,Automóvil,56
PAR-002457,POL-002457,OBJ-002457,PER-0057,CLI-02457,CLI-02457,2024-01-31,2024-02-27,Responsabilidad civil,Cerrado,8250.42,Automóvil,27
PAR-002458,POL-002458,OBJ-002458,PER-0047,CLI-02458,CLI-02458,2024-01-31,2024-04-09,Choque,Cerrado,52081.52,Automóvil,69
PAR-002459,POL-002459,OBJ-002459,PER-0013,CLI-02459,CLI-02459,2025-09-22,2025-10-23,Responsabilidad civil,Cerrado,48545.42,Automóvil,31
PAR-002460,POL-002460,OBJ-002460,PER-0030,CLI-02460,CLI-02460,2023-10-03,2023-10-08,Granizo,Cerrado,56853.4,Automóvil,5
PAR-002461,POL-002461,OBJ-002461,PER-0042,CLI-02461,CLI-02461,2026-03-21,2026-06-08,Choque,Cerrado,22082.16,Automóvil,79
PAR-002462,POL-002462,OBJ-002462,PER-0025,CLI-02462,CLI-02462,2026-02-19,2026-03-14,Incendio,Cerrado,78040.48,Automóvil,23
PAR-002463,POL-002463,OBJ-002463,PER-0038,CLI-02463,CLI-02463,2023-12-02,2023-12-12,Robo total,Cerrado,109581.33,Automóvil,10
PAR-002464,POL-002464,OBJ-002464,PER-0051,CLI-02464,CLI-02464,2025-11-21,2025-12-11,Incendio,Cerrado,7745.3,Automóvil,20
PAR-002465,POL-002465,OBJ-002465,PER-0021,CLI-02465,CLI-02465,2025-01-25,2025-04-19,Responsabilidad civil,Cerrado,7823.04,Automóvil,84
PAR-002466,POL-002466,OBJ-002466,PER-0037,CLI-02466,CLI-02466,2023-10-03,2023-12-16,Responsabilidad civil,Cerrado,63276.22,Automóvil,74
PAR-002467,POL-002467,OBJ-002467,PER-0039,CLI-02467,CLI-02467,2024-09-27,2024-12-15,Robo parcial,Cerrado,22284.23,Automóvil,79
PAR-002468,POL-002468,OBJ-002468,PER-0043,CLI-02468,CLI-02468,2026-01-20,2026-04-13,Robo total,Cerrado,46303.03,Automóvil,83
PAR-002469,POL-002469,OBJ-002469,PER-0059,CLI-02469,CLI-02469,2025-02-24,2025-04-06,Robo parcial,Cerrado,37811.96,Automóvil,41
PAR-002470,POL-002470,OBJ-002470,PER-0023,CLI-02470,CLI-07356,2025-06-24,2025-07-13,Robo total,Cerrado,52896.78,Automóvil,19
PAR-002471,POL-002471,OBJ-002471,PER-0008,CLI-02471,CLI-02471,2025-11-21,2025-12-29,Robo total,Cerrado,27934.23,Automóvil,38
PAR-002472,POL-002472,OBJ-002472,PER-0050,CLI-02472,CLI-02472,2024-08-28,2024-10-20,Granizo,Cerrado,76887.78,Automóvil,53
PAR-002473,POL-002473,OBJ-002473,PER-0004,CLI-02473,CLI-02473,2025-12-21,2026-02-07,Robo parcial,Cerrado,52785.92,Automóvil,48
PAR-002474,POL-002474,OBJ-002474,PER-0044,CLI-02474,CLI-01464,2025-02-24,2025-03-01,Robo parcial,Cerrado,55038.76,Automóvil,5
PAR-002475,POL-002475,OBJ-002475,PER-0014,CLI-02475,CLI-02475,2025-01-25,2025-01-30,Incendio,Cerrado,84556.24,Automóvil,5
PAR-002476,POL-002476,OBJ-002476,PER-0004,CLI-02476,CLI-02476,2023-09-03,2023-11-18,Choque,Cerrado,24477.63,Automóvil,76
PAR-002477,POL-002477,OBJ-002477,PER-0029,CLI-02477,CLI-02477,2023-07-05,2023-09-17,Choque,Cerrado,16903.76,Automóvil,74
PAR-002478,POL-002478,OBJ-002478,PER-0049,CLI-02478,CLI-02478,2024-04-30,2024-05-03,Responsabilidad civil,Cerrado,22207.22,Automóvil,3
PAR-002479,POL-002479,OBJ-002479,PER-0037,CLI-02479,CLI-02479,2024-04-30,2024-06-21,Choque,Cerrado,54631.37,Automóvil,52
PAR-002480,POL-002480,OBJ-002480,PER-0029,CLI-02480,CLI-09835,2025-09-22,2025-10-16,Granizo,Cerrado,30742.97,Automóvil,24
PAR-002481,POL-002481,OBJ-002481,PER-0004,CLI-02481,CLI-02481,2025-10-22,2025-12-01,Robo parcial,Cerrado,82070.34,Automóvil,40
PAR-002482,POL-002482,OBJ-002482,PER-0042,CLI-02482,CLI-02482,2024-07-29,2024-10-25,Granizo,Cerrado,92839.37,Automóvil,88
PAR-002483,POL-002483,OBJ-002483,PER-0014,CLI-02483,CLI-02483,2023-07-05,2023-07-19,Robo total,Cerrado,62690.35,Automóvil,14
PAR-002484,POL-002484,OBJ-002484,PER-0012,CLI-02484,CLI-02484,2023-12-02,2024-01-27,Robo total,Cerrado,44741.9,Automóvil,56
PAR-002485,POL-002485,OBJ-002485,PER-0057,CLI-02485,CLI-02485,2025-03-26,2025-04-23,Responsabilidad civil,Cerrado,40117.7,Automóvil,28
PAR-002486,POL-002486,OBJ-002486,PER-0029,CLI-02486,CLI-02486,2024-07-29,2024-09-03,Responsabilidad civil,Cerrado,37375.88,Automóvil,36
PAR-002487,POL-002487,OBJ-002487,PER-0014,CLI-02487,CLI-02487,2025-05-25,2025-07-12,Granizo,Cerrado,34126.48,Automóvil,48
PAR-002488,POL-002488,OBJ-002488,PER-0013,CLI-02488,CLI-02488,2025-10-22,2025-12-23,Granizo,Cerrado,51985.61,Automóvil,62
PAR-002489,POL-002489,OBJ-002489,PER-0001,CLI-02489,CLI-02489,2024-10-27,2024-12-31,Choque,Cerrado,46248.22,Automóvil,65
PAR-002490,POL-002490,OBJ-002490,PER-0018,CLI-02490,CLI-02490,2026-03-21,2026-04-20,Responsabilidad civil,Cerrado,5910.64,Automóvil,30
PAR-002491,POL-002491,OBJ-002491,PER-0004,CLI-02491,CLI-04085,2025-11-21,2026-02-12,Choque,Cerrado,78545.21,Automóvil,83
PAR-002492,POL-002492,OBJ-002492,PER-0027,CLI-02492,CLI-02492,2025-09-22,2025-11-01,Granizo,Cerrado,43725.07,Automóvil,40
PAR-002493,POL-002493,OBJ-002493,PER-0045,CLI-02493,CLI-02493,2023-12-02,2024-02-05,Robo parcial,Cerrado,6596.99,Automóvil,65
PAR-002494,POL-002494,OBJ-002494,PER-0040,CLI-02494,CLI-02494,2023-08-04,2023-09-30,Robo total,Cerrado,30738.65,Automóvil,57
PAR-002495,POL-002495,OBJ-002495,PER-0009,CLI-02495,CLI-02495,2025-11-21,2026-01-29,Responsabilidad civil,Cerrado,23499.59,Automóvil,69
PAR-002496,POL-002496,OBJ-002496,PER-0020,CLI-02496,CLI-02496,2023-09-03,2023-10-17,Robo parcial,Cerrado,55946.15,Automóvil,44
PAR-002497,POL-002497,OBJ-002497,PER-0003,CLI-02497,CLI-02497,2025-05-25,2025-07-02,Robo total,Cerrado,101618.63,Automóvil,38
PAR-002498,POL-002498,OBJ-002498,PER-0019,CLI-02498,CLI-02498,2024-01-31,2024-04-01,Incendio,Cerrado,41316.29,Automóvil,61
PAR-002499,POL-002499,OBJ-002499,PER-0020,CLI-02499,CLI-02499,2025-11-21,2026-01-05,Robo total,Cerrado,18732.57,Automóvil,45
