id_evaluacion,id_parte,id_perito,fecha_visita,monto_estimado_dano,dictamen,requiere_reinspeccion
EVA-000740,PAR-000740,PER-0039,2024-12-29,27174.69,Daños totales. Se recomienda indemnización completa.,False
EVA-000741,PAR-000741,PER-0012,2025-12-01,37091.04,Daños totales. Se recomienda indemnización completa.,False
EVA-000742,PAR-000742,PER-0026,2025-10-23,1789.11,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000743,PAR-000743,PER-0033,2023-08-07,37887.38,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000744,PAR-000744,PER-0009,2025-04-04,60963.52,Daños totales. Se recomienda indemnización completa.,False
EVA-000745,PAR-000745,PER-0005,2024-02-03,33487.1,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000746,PAR-000746,PER-0010,2024-04-04,25631.88,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000747,PAR-000747,PER-0052,2024-06-01,7131.89,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000748,PAR-000748,PER-0059,2025-04-30,56436.22,Daños totales. Se recomienda indemnización completa.,False
EVA-000749,PAR-000749,PER-0023,2026-02-20,3856.57,Daños constatados consistentes con lo declarado.,True
EVA-000750,PAR-000750,PER-0008,2024-10-02,64659.65,Daños constatados consistentes con lo declarado.,False
EVA-000751,PAR-000751,PER-0049,2023-10-07,26110.94,No se pudieron constatar los daños declarados.,True
EVA-000752,PAR-000752,PER-0053,2023-11-09,34016.13,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000753,PAR-000753,PER-0009,2024-07-01,5318.43,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000754,PAR-000754,PER-0036,2023-12-12,37501.45,Se verificaron daños parciales en el bien asegurado.,False
EVA-000755,PAR-000755,PER-0035,2025-01-31,5336.01,Daños constatados consistentes con lo declarado.,False
EVA-000756,PAR-000756,PER-0010,2024-08-30,112068.68,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000757,PAR-000757,PER-0028,2025-12-29,11262.51,No se pudieron constatar los daños declarados.,False
EVA-000758,PAR-000758,PER-0040,2025-03-03,77066.43,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000759,PAR-000759,PER-0009,2025-08-24,22505.71,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000760,PAR-000760,PER-0002,2025-01-03,30803.35,Se verificaron daños parciales en el bien asegurado.,False
EVA-000761,PAR-000761,PER-0045,2023-11-04,54573.38,Se verificaron daños parciales en el bien asegurado.,False
EVA-000762,PAR-000762,PER-0042,2026-03-29,7855.17,No se pudieron constatar los daños declarados.,False
EVA-000763,PAR-000763,PER-0056,2025-08-30,1810.06,Se verificaron daños parciales en el bien asegurado.,False
EVA-000764,PAR-000764,PER-0049,2026-02-27,21534.21,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000765,PAR-000765,PER-0040,2025-04-05,28437.75,Daños totales. Se recomienda indemnización completa.,False
EVA-000766,PAR-000766,PER-0013,2024-08-31,28072.51,Daños totales. Se recomienda indemnización completa.,False
EVA-000767,PAR-000767,PER-0010,2024-10-29,49511.93,Daños constatados consistentes con lo declarado.,False
EVA-000768,PAR-000768,PER-0008,2024-12-31,36766.46,Daños totales. Se recomienda indemnización completa.,False
EVA-000769,PAR-000769,PER-0047,2025-10-02,32668.05,Se verificaron daños parciales en el bien asegurado.,False
EVA-000770,PAR-000770,PER-0042,2025-03-05,47379.65,Daños constatados consistentes con lo declarado.,False
EVA-000771,PAR-000771,PER-0047,2023-08-11,43404.58,Se verificaron daños parciales en el bien asegurado.,False
EVA-000772,PAR-000772,PER-0037,2025-03-04,31218.71,Daños totales. Se recomienda indemnización completa.,False
EVA-000773,PAR-000773,PER-0044,2024-05-10,14256.5,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-000774,PAR-000774,PER-0022,2024-06-07,48578.94,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000775,PAR-000775,PER-0029,2025-10-29,46024.27,Daños constatados consistentes con lo declarado.,False
EVA-000776,PAR-000776,PER-0033,2025-10-28,62186.79,Daños constatados consistentes con lo declarado.,False
EVA-000777,PAR-000777,PER-0058,2025-02-03,13323.44,Se verificaron daños parciales en el bien asegurado.,False
EVA-000778,PAR-000778,PER-0031,2025-12-25,27422.7,Daños constatados consistentes con lo declarado.,True
EVA-000779,PAR-000779,PER-0035,2023-10-06,7679.88,Se verificaron daños parciales en el bien asegurado.,False
EVA-000780,PAR-000780,PER-0059,2024-01-07,31690.62,Daños constatados consistentes con lo declarado.,False
EVA-000781,PAR-000781,PER-0025,2026-03-28,35131.61,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000782,PAR-000782,PER-0028,2025-10-02,46897.21,No se pudieron constatar los daños declarados.,False
EVA-000783,PAR-000783,PER-0054,2026-01-23,39365.0,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000784,PAR-000784,PER-0032,2026-01-24,33619.67,No se pudieron constatar los daños declarados.,False
EVA-000785,PAR-000785,PER-0029,2025-08-26,78188.25,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000786,PAR-000786,PER-0008,2025-06-25,5766.38,Se verificaron daños parciales en el bien asegurado.,False
EVA-000787,PAR-000787,PER-0019,2026-03-28,18488.07,Se verificaron daños parciales en el bien asegurado.,False
EVA-000788,PAR-000788,PER-0056,2024-07-30,38285.21,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000789,PAR-000789,PER-0055,2023-10-07,65441.02,Daños constatados consistentes con lo declarado.,False
EVA-000790,PAR-000790,PER-0031,2024-07-06,26722.54,Daños constatados consistentes con lo declarado.,False
EVA-000791,PAR-000791,PER-0049,2025-12-31,414.29,Daños totales. Se recomienda indemnización completa.,False
EVA-000792,PAR-000792,PER-0008,2025-04-03,2977.24,Daños totales. Se recomienda indemnización completa.,True
EVA-000793,PAR-000793,PER-0054,2023-08-11,50401.65,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000794,PAR-000794,PER-0024,2024-10-07,1652.81,No se pudieron constatar los daños declarados.,False
EVA-000795,PAR-000795,PER-0012,2025-09-24,22640.91,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000796,PAR-000796,PER-0042,2026-02-22,27604.44,Daños totales. Se recomienda indemnización completa.,False
EVA-000797,PAR-000797,PER-0020,2025-01-05,38572.18,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000798,PAR-000798,PER-0019,2024-03-11,12198.84,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000799,PAR-000799,PER-0058,2024-05-06,28181.6,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-000800,PAR-000800,PER-0030,2025-03-29,17847.1,Se verificaron daños parciales en el bien asegurado.,False
EVA-000801,PAR-000801,PER-0021,2024-10-05,24885.21,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-000802,PAR-000802,PER-0001,2026-01-24,18631.67,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000803,PAR-000803,PER-0015,2026-01-25,32033.41,No se pudieron constatar los daños declarados.,False
EVA-000804,PAR-000804,PER-0030,2025-03-02,11625.57,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000805,PAR-000805,PER-0003,2025-11-28,53897.11,Daños totales. Se recomienda indemnización completa.,False
EVA-000806,PAR-000806,PER-0047,2025-10-01,23765.14,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000807,PAR-000807,PER-0019,2025-10-31,21212.51,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000808,PAR-000808,PER-0035,2026-01-25,23496.33,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000809,PAR-000809,PER-0033,2024-11-04,36228.99,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000810,PAR-000810,PER-0045,2025-05-28,4692.29,No se pudieron constatar los daños declarados.,False
EVA-000811,PAR-000811,PER-0012,2026-01-29,106719.7,Daños totales. Se recomienda indemnización completa.,False
EVA-000812,PAR-000812,PER-0009,2025-07-01,17206.06,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-000813,PAR-000813,PER-0044,2025-04-05,13820.28,No se pudieron constatar los daños declarados.,False
EVA-000814,PAR-000814,PER-0030,2025-12-24,19435.46,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000815,PAR-000815,PER-0009,2025-01-31,3092.82,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000816,PAR-000816,PER-0008,2025-09-29,29919.37,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000817,PAR-000817,PER-0044,2026-01-26,45451.87,Daños totales. Se recomienda indemnización completa.,True
EVA-000818,PAR-000818,PER-0021,2024-03-11,97153.49,Daños totales. Se recomienda indemnización completa.,False
EVA-000819,PAR-000819,PER-0002,2025-11-25,50602.74,Se verificaron daños parciales en el bien asegurado.,False
EVA-000820,PAR-000820,PER-0016,2023-06-12,80597.07,No se pudieron constatar los daños declarados.,False
EVA-000821,PAR-000821,PER-0001,2024-06-30,5023.35,Daños totales. Se recomienda indemnización completa.,False
EVA-000822,PAR-000822,PER-0048,2025-06-30,41575.81,Daños totales. Se recomienda indemnización completa.,True
EVA-000823,PAR-000823,PER-0041,2025-07-29,33012.81,Se verificaron daños parciales en el bien asegurado.,False
EVA-000824,PAR-000824,PER-0041,2024-10-28,35862.17,Daños constatados consistentes con lo declarado.,False
EVA-000825,PAR-000825,PER-0002,2025-07-04,44898.01,Se verificaron daños parciales en el bien asegurado.,False
EVA-000826,PAR-000826,PER-0004,2025-08-30,13212.34,No se pudieron constatar los daños declarados.,False
EVA-000827,PAR-000827,PER-0039,2024-09-07,33533.04,Se verificaron daños parciales en el bien asegurado.,False
EVA-000828,PAR-000828,PER-0039,2024-01-04,3999.4,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000829,PAR-000829,PER-0033,2025-08-25,41615.91,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000830,PAR-000830,PER-0009,2025-11-27,53820.91,Daños totales. Se recomienda indemnización completa.,False
EVA-000831,PAR-000831,PER-0054,2025-08-31,27805.84,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000832,PAR-000832,PER-0030,2024-02-08,20133.31,Daños totales. Se recomienda indemnización completa.,False
EVA-000833,PAR-000833,PER-0038,2025-03-01,98732.4,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000834,PAR-000834,PER-0018,2026-01-21,11941.28,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000835,PAR-000835,PER-0003,2023-12-03,60993.79,No se pudieron constatar los daños declarados.,True
EVA-000836,PAR-000836,PER-0032,2025-07-29,15347.27,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000837,PAR-000837,PER-0039,2025-09-24,30685.8,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-000838,PAR-000838,PER-0026,2026-03-25,22910.42,Daños constatados consistentes con lo declarado.,False
EVA-000839,PAR-000839,PER-0017,2025-08-02,2912.48,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000840,PAR-000840,PER-0044,2024-02-10,6865.02,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000841,PAR-000841,PER-0055,2025-10-02,73620.36,Daños totales. Se recomienda indemnización completa.,True
EVA-000842,PAR-000842,PER-0025,2025-03-30,43368.09,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000843,PAR-000843,PER-0047,2024-03-07,28834.09,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000844,PAR-000844,PER-0023,2024-05-06,5830.87,Se verificaron daños parciales en el bien asegurado.,False
EVA-000845,PAR-000845,PER-0004,2025-09-30,26679.67,Daños constatados consistentes con lo declarado.,False
EVA-000846,PAR-000846,PER-0034,2024-02-05,23372.8,Daños totales. Se recomienda indemnización completa.,False
EVA-000847,PAR-000847,PER-0041,2026-03-28,43150.99,Daños totales. Se recomienda indemnización completa.,False
EVA-000848,PAR-000848,PER-0044,2025-03-03,24102.96,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000849,PAR-000849,PER-0004,2023-12-07,29795.84,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000850,PAR-000850,PER-0010,2024-04-01,29810.25,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000851,PAR-000851,PER-0046,2024-01-09,22645.17,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000852,PAR-000852,PER-0033,2024-05-09,51403.49,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000853,PAR-000853,PER-0001,2024-07-02,75253.4,Se verificaron daños parciales en el bien asegurado.,True
EVA-000854,PAR-000854,PER-0026,2024-05-06,54076.91,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000855,PAR-000855,PER-0054,2024-04-01,7900.22,No se pudieron constatar los daños declarados.,True
EVA-000856,PAR-000856,PER-0042,2025-04-27,2019.97,No se pudieron constatar los daños declarados.,True
EVA-000857,PAR-000857,PER-0007,2024-09-03,59361.57,Se verificaron daños parciales en el bien asegurado.,False
EVA-000858,PAR-000858,PER-0010,2025-05-26,17483.15,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000859,PAR-000859,PER-0053,2023-11-06,23771.98,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000860,PAR-000860,PER-0020,2025-08-29,12365.4,No se pudieron constatar los daños declarados.,False
EVA-000861,PAR-000861,PER-0055,2025-11-26,58417.15,No se pudieron constatar los daños declarados.,False
EVA-000862,PAR-000862,PER-0030,2024-08-08,12231.09,Daños totales. Se recomienda indemnización completa.,False
EVA-000863,PAR-000863,PER-0015,2026-01-23,36383.43,Daños totales. Se recomienda indemnización completa.,True
EVA-000864,PAR-000864,PER-0050,2026-01-29,1814.47,No se pudieron constatar los daños declarados.,False
EVA-000865,PAR-000865,PER-0054,2025-11-26,44391.52,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000866,PAR-000866,PER-0041,2024-06-01,23227.69,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000867,PAR-000867,PER-0008,2024-04-08,8515.02,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000868,PAR-000868,PER-0035,2023-10-04,43708.54,Daños constatados consistentes con lo declarado.,False
EVA-000869,PAR-000869,PER-0054,2025-06-03,33215.53,Se verificaron daños parciales en el bien asegurado.,False
EVA-000870,PAR-000870,PER-0045,2026-03-25,63400.62,Daños constatados consistentes con lo declarado.,False
EVA-000871,PAR-000871,PER-0029,2025-01-29,29636.9,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-000872,PAR-000872,PER-0041,2023-08-05,61742.96,No se pudieron constatar los daños declarados.,False
EVA-000873,PAR-000873,PER-0010,2025-11-26,29.82,Se verificaron daños parciales en el bien asegurado.,False
EVA-000874,PAR-000874,PER-0030,2023-08-10,3533.04,Se verificaron daños parciales en el bien asegurado.,False
EVA-000875,PAR-000875,PER-0053,2025-04-28,31418.9,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-000876,PAR-000876,PER-0051,2025-09-29,30329.44,Daños constatados consistentes con lo declarado.,False
EVA-000877,PAR-000877,PER-0011,2024-12-04,21891.07,Daños totales. Se recomienda indemnización completa.,False
EVA-000878,PAR-000878,PER-0007,2024-10-30,55228.17,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-000879,PAR-000879,PER-0003,2025-03-03,27701.02,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-000880,PAR-000880,PER-0032,2024-02-08,18477.88,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-000881,PAR-000881,PER-0045,2025-08-30,27272.79,No se pudieron constatar los daños declarados.,False
EVA-000882,PAR-000882,PER-0058,2025-05-03,1761.54,Se verificaron daños parciales en el bien asegurado.,True
EVA-000883,PAR-000883,PER-0055,2025-08-25,28911.57,Daños constatados consistentes con lo declarado.,False
EVA-000884,PAR-000884,PER-0020,2025-08-01,22222.64,No se pudieron constatar los daños declarados.,False
