id_pago,id_parte,id_receptor,monto_pagado,fecha_pago,metodo_pago,cuota,total_cuotas
PAG-0002156,PAR-001573,CLI-01573,33665.82,2023-10-24,Cheque,1,1
PAG-0002157,PAR-001574,CLI-01574,40256.15,2024-06-07,Débito automático,1,2
PAG-0002158,PAR-001574,CLI-01574,39160.58,2024-06-14,Débito automático,2,2
PAG-0002159,PAR-001575,CLI-01575,51541.45,2026-03-09,Débito automático,1,1
PAG-0002160,PAR-001576,CLI-01576,34809.23,2025-12-20,Transferencia,1,1
PAG-0002161,PAR-001577,CLI-01577,15852.74,2025-02-06,Débito automático,1,2
PAG-0002162,PAR-001577,CLI-01577,14912.27,2025-02-13,Transferencia,2,2
PAG-0002163,PAR-001578,CLI-02609,52772.48,2025-09-06,Cheque,1,1
PAG-0002164,PAR-001579,CLI-01579,35792.55,2024-10-28,Cheque,1,1
PAG-0002165,PAR-001580,CLI-01580,11814.63,2026-06-26,Transferencia,1,3
PAG-0002166,PAR-001580,CLI-01580,12626.63,2026-07-03,Débito automático,2,3
PAG-0002167,PAR-001580,CLI-01580,11735.5,2026-07-10,Débito automático,3,3
PAG-0002168,PAR-001581,CLI-01581,10185.5,2025-04-16,Débito automático,1,2
PAG-0002169,PAR-001581,CLI-01581,11166.82,2025-04-23,Cheque,2,2
PAG-0002170,PAR-001582,CLI-01582,8010.44,2024-09-27,Débito automático,1,3
PAG-0002171,PAR-001582,CLI-01582,8097.47,2024-10-04,Transferencia,2,3
PAG-0002172,PAR-001582,CLI-01582,7616.48,2024-10-11,Débito automático,3,3
PAG-0002173,PAR-001583,CLI-01583,55583.58,2025-04-03,Débito automático,1,1
PAG-0002174,PAR-001584,CLI-01584,31244.58,2025-03-25,Transferencia,1,1
PAG-0002175,PAR-001585,CLI-05946,18310.78,2026-03-13,Cheque,1,1
PAG-0002176,PAR-001586,CLI-00711,12902.47,2023-09-10,Transferencia,1,1
PAG-0002177,PAR-001587,CLI-01587,46015.03,2025-09-26,Transferencia,1,1
PAG-0002178,PAR-001588,CLI-01588,35549.76,2025-04-08,Transferencia,1,1
PAG-0002179,PAR-001589,CLI-01589,53706.23,2025-01-08,Transferencia,1,1
PAG-0002180,PAR-001590,CLI-01590,7890.06,2025-10-14,Transferencia,1,3
PAG-0002181,PAR-001590,CLI-01590,8067.85,2025-10-21,Débito automático,2,3
PAG-0002182,PAR-001590,CLI-01590,8291.49,2025-10-28,Débito automático,3,3
PAG-0002183,PAR-001591,CLI-01591,33944.9,2023-12-15,Cheque,1,1
PAG-0002184,PAR-001592,CLI-01592,72947.08,2025-07-28,Transferencia,1,1
PAG-0002185,PAR-001593,CLI-01593,96171.27,2024-12-12,Transferencia,1,1
PAG-0002186,PAR-001594,CLI-02094,41573.91,2024-09-30,Transferencia,1,1
PAG-0002187,PAR-001595,CLI-01595,30092.58,2025-06-04,Débito automático,1,1
PAG-0002188,PAR-001596,CLI-01596,41223.38,2026-01-01,Débito automático,1,1
PAG-0002189,PAR-001597,CLI-07270,62395.64,2025-04-10,Débito automático,1,1
PAG-0002190,PAR-001598,CLI-01598,23560.69,2025-08-19,Cheque,1,2
PAG-0002191,PAR-001598,CLI-01598,22447.9,2025-08-26,Débito automático,2,2
PAG-0002192,PAR-001599,CLI-01599,31983.67,2026-01-02,Cheque,1,1
PAG-0002193,PAR-001600,CLI-01600,34600.66,2024-11-03,Débito automático,1,1
PAG-0002194,PAR-001601,CLI-01601,54038.99,2024-03-06,Débito automático,1,1
PAG-0002195,PAR-001602,CLI-01602,38555.21,2024-11-30,Débito automático,1,1
PAG-0002196,PAR-001603,CLI-01603,565.49,2026-03-11,Débito automático,1,2
PAG-0002197,PAR-001603,CLI-01603,535.23,2026-03-18,Cheque,2,2
PAG-0002198,PAR-001604,CLI-01604,14739.59,2026-04-30,Débito automático,1,3
PAG-0002199,PAR-001604,CLI-01604,13896.78,2026-05-07,Débito automático,2,3
PAG-0002200,PAR-001604,CLI-01604,15128.99,2026-05-14,Cheque,3,3
PAG-0002201,PAR-001605,CLI-01605,51107.84,2025-01-30,Transferencia,1,2
PAG-0002202,PAR-001605,CLI-01605,53976.31,2025-02-06,Transferencia,2,2
PAG-0002203,PAR-001606,CLI-01606,6723.88,2024-12-20,Cheque,1,1
PAG-0002204,PAR-001607,CLI-00505,2076.32,2024-12-12,Transferencia,1,2
PAG-0002205,PAR-001607,CLI-00505,1904.39,2024-12-19,Transferencia,2,2
PAG-0002206,PAR-001608,CLI-01608,12895.81,2024-12-25,Transferencia,1,1
PAG-0002207,PAR-001609,CLI-01412,21099.28,2024-11-12,Transferencia,1,2
PAG-0002208,PAR-001609,CLI-01412,20050.04,2024-11-19,Transferencia,2,2
PAG-0002209,PAR-001610,CLI-07866,72608.68,2023-12-30,Cheque,1,1
PAG-0002210,PAR-001611,CLI-01611,422.77,2025-04-12,Débito automático,1,1
PAG-0002211,PAR-001612,CLI-01612,10643.31,2025-03-15,Cheque,1,2
PAG-0002212,PAR-001612,CLI-01612,11129.29,2025-03-22,Cheque,2,2
PAG-0002213,PAR-001613,CLI-01613,28108.97,2023-11-01,Cheque,1,1
PAG-0002214,PAR-001614,CLI-01614,41517.76,2024-09-04,Débito automático,1,1
PAG-0002215,PAR-001615,CLI-01615,7859.68,2026-01-14,Cheque,1,3
PAG-0002216,PAR-001615,CLI-01615,8083.66,2026-01-21,Cheque,2,3
PAG-0002217,PAR-001615,CLI-01615,8104.88,2026-01-28,Cheque,3,3
PAG-0002218,PAR-001616,CLI-01616,26143.48,2026-05-24,Transferencia,1,1
PAG-0002219,PAR-001617,CLI-01617,19490.57,2024-08-23,Cheque,1,2
PAG-0002220,PAR-001617,CLI-01617,18810.11,2024-08-30,Débito automático,2,2
PAG-0002221,PAR-001618,CLI-01618,6993.41,2023-11-06,Cheque,1,3
PAG-0002222,PAR-001618,CLI-01618,6992.41,2023-11-13,Cheque,2,3
PAG-0002223,PAR-001618,CLI-01618,7037.74,2023-11-20,Cheque,3,3
PAG-0002224,PAR-001619,CLI-01619,71188.78,2025-08-05,Débito automático,1,1
PAG-0002225,PAR-001620,CLI-01620,64076.0,2025-02-18,Transferencia,1,1
PAG-0002226,PAR-001621,CLI-01621,8526.9,2025-11-05,Transferencia,1,3
PAG-0002227,PAR-001621,CLI-01621,8582.63,2025-11-12,Débito automático,2,3
PAG-0002228,PAR-001621,CLI-01621,9331.48,2025-11-19,Débito automático,3,3
PAG-0002229,PAR-001622,CLI-04736,93715.68,2025-03-18,Débito automático,1,1
PAG-0002230,PAR-001623,CLI-01623,85925.03,2024-11-07,Transferencia,1,1
PAG-0002231,PAR-001624,CLI-01624,7671.19,2025-08-09,Transferencia,1,2
PAG-0002232,PAR-001624,CLI-01624,8137.85,2025-08-16,Débito automático,2,2
PAG-0002233,PAR-001625,CLI-01625,20561.74,2026-02-12,Transferencia,1,2
PAG-0002234,PAR-001625,CLI-01625,20118.01,2026-02-19,Transferencia,2,2
PAG-0002235,PAR-001626,CLI-01626,6868.5,2025-09-22,Cheque,1,1
PAG-0002236,PAR-001627,CLI-03799,151838.63,2024-04-05,Transferencia,1,1
PAG-0002237,PAR-001628,CLI-01628,3828.15,2025-04-29,Débito automático,1,1
PAG-0002238,PAR-001629,CLI-01629,33267.43,2024-01-19,Transferencia,1,1
PAG-0002239,PAR-001630,CLI-01630,19303.63,2025-11-08,Débito automático,1,1
PAG-0002240,PAR-001631,CLI-01631,13489.22,2024-03-02,Débito automático,1,3
PAG-0002241,PAR-001631,CLI-01631,12585.7,2024-03-09,Débito automático,2,3
PAG-0002242,PAR-001631,CLI-01631,12308.53,2024-03-16,Cheque,3,3
PAG-0002243,PAR-001632,CLI-01632,12780.9,2024-03-18,Débito automático,1,1
PAG-0002244,PAR-001633,CLI-01633,9200.32,2025-01-19,Transferencia,1,2
PAG-0002245,PAR-001633,CLI-01633,9318.74,2025-01-26,Cheque,2,2
PAG-0002246,PAR-001634,CLI-01634,86323.15,2023-09-29,Cheque,1,1
PAG-0002247,PAR-001635,CLI-01635,20728.23,2024-09-26,Débito automático,1,1
PAG-0002248,PAR-001636,CLI-01636,19637.4,2025-11-28,Transferencia,1,1
PAG-0002249,PAR-001637,CLI-01038,51193.16,2025-12-20,Transferencia,1,2
PAG-0002250,PAR-001637,CLI-01038,50557.98,2025-12-27,Transferencia,2,2
PAG-0002251,PAR-001638,CLI-01638,37010.23,2025-06-03,Débito automático,1,1
PAG-0002252,PAR-001639,CLI-01639,19349.06,2025-06-12,Transferencia,1,2
PAG-0002253,PAR-001639,CLI-01639,19919.63,2025-06-19,Transferencia,2,2
PAG-0002254,PAR-001640,CLI-01640,30708.52,2026-03-03,Transferencia,1,1
PAG-0002255,PAR-001641,CLI-01641,29128.08,2024-12-26,Cheque,1,2
PAG-0002256,PAR-001641,CLI-01641,30066.58,2025-01-02,Cheque,2,2
PAG-0002257,PAR-001642,CLI-01642,30902.96,2026-05-17,Cheque,1,1
PAG-0002258,PAR-001643,CLI-01643,9784.82,2026-04-19,Transferencia,1,1
PAG-0002259,PAR-001644,CLI-01644,13749.54,2023-11-29,Transferencia,1,3
PAG-0002260,PAR-001644,CLI-01644,12668.39,2023-12-06,Débito automático,2,3
PAG-0002261,PAR-001644,CLI-01644,13135.83,2023-12-13,Débito automático,3,3
PAG-0002262,PAR-001645,CLI-01645,3496.01,2024-08-30,Débito automático,1,1
PAG-0002263,PAR-001646,CLI-01646,38994.26,2024-05-22,Débito automático,1,1
PAG-0002264,PAR-001647,CLI-01647,17965.11,2025-11-24,Cheque,1,1
PAG-0002265,PAR-001648,CLI-01648,9299.92,2026-03-04,Débito automático,1,2
PAG-0002266,PAR-001648,CLI-01648,8963.32,2026-03-11,Cheque,2,2
PAG-0002267,PAR-001649,CLI-01649,15602.27,2025-11-16,Cheque,1,2
PAG-0002268,PAR-001649,CLI-01649,16525.4,2025-11-23,Cheque,2,2
PAG-0002269,PAR-001650,CLI-01650,74182.66,2026-02-27,Cheque,1,1
PAG-0002270,PAR-001651,CLI-01651,1242.82,2025-04-20,Débito automático,1,1
PAG-0002271,PAR-001652,CLI-01652,45909.33,2026-02-03,Débito automático,1,1
PAG-0002272,PAR-001653,CLI-01653,10951.73,2024-05-26,Débito automático,1,3
PAG-0002273,PAR-001653,CLI-01653,10503.64,2024-06-02,Cheque,2,3
PAG-0002274,PAR-001653,CLI-01653,11280.14,2024-06-09,Cheque,3,3
PAG-0002275,PAR-001654,CLI-04078,2989.77,2024-10-27,Transferencia,1,1
PAG-0002276,PAR-001655,CLI-01655,14370.65,2025-03-16,Débito automático,1,2
PAG-0002277,PAR-001655,CLI-01655,14465.47,2025-03-23,Transferencia,2,2
PAG-0002278,PAR-001656,CLI-02495,8927.92,2024-08-10,Cheque,1,3
PAG-0002279,PAR-001656,CLI-02495,9073.92,2024-08-17,Transferencia,2,3
PAG-0002280,PAR-001656,CLI-02495,9047.53,2024-08-24,Cheque,3,3
PAG-0002281,PAR-001657,CLI-01657,15534.25,2024-08-25,Transferencia,1,2
PAG-0002282,PAR-001657,CLI-01657,16562.75,2024-09-01,Cheque,2,2
PAG-0002283,PAR-001658,CLI-01658,37904.76,2025-12-12,Transferencia,1,1
PAG-0002284,PAR-001659,CLI-01659,5000.71,2023-12-10,Transferencia,1,3
PAG-0002285,PAR-001659,CLI-01659,4896.75,2023-12-17,Débito automático,2,3
PAG-0002286,PAR-001659,CLI-01659,4987.74,2023-12-24,Cheque,3,3
PAG-0002287,PAR-001660,CLI-01660,19544.49,2025-10-22,Transferencia,1,2
PAG-0002288,PAR-001660,CLI-01660,19709.18,2025-10-29,Transferencia,2,2
PAG-0002289,PAR-001661,CLI-01661,14755.16,2026-01-29,Débito automático,1,2
PAG-0002290,PAR-001661,CLI-01661,13610.92,2026-02-05,Transferencia,2,2
PAG-0002291,PAR-001662,CLI-01662,23051.46,2025-08-22,Transferencia,1,2
PAG-0002292,PAR-001662,CLI-01662,21965.39,2025-08-29,Cheque,2,2
PAG-0002293,PAR-001663,CLI-09856,4104.71,2025-09-14,Cheque,1,1
PAG-0002294,PAR-001664,CLI-01913,30925.8,2024-04-13,Débito automático,1,1
PAG-0002295,PAR-001665,CLI-01665,13244.88,2024-07-22,Débito automático,1,2
PAG-0002296,PAR-001665,CLI-01665,13258.47,2024-07-29,Débito automático,2,2
PAG-0002297,PAR-001666,CLI-01666,52064.87,2026-05-25,Cheque,1,1
PAG-0002298,PAR-001667,CLI-01667,42322.22,2025-09-02,Cheque,1,1
PAG-0002299,PAR-001668,CLI-00263,19557.15,2026-05-31,Cheque,1,2
PAG-0002300,PAR-001668,CLI-00263,19436.13,2026-06-07,Transferencia,2,2
PAG-0002301,PAR-001669,CLI-01669,20662.27,2025-05-20,Transferencia,1,1
PAG-0002302,PAR-001670,CLI-01670,56394.52,2025-08-15,Débito automático,1,1
PAG-0002303,PAR-001671,CLI-01671,106386.81,2023-07-12,Cheque,1,1
PAG-0002304,PAR-001672,CLI-01672,28436.28,2025-07-29,Débito automático,1,2
PAG-0002305,PAR-001672,CLI-01672,30902.22,2025-08-05,Débito automático,2,2
PAG-0002306,PAR-001673,CLI-01673,1488.03,2025-01-15,Cheque,1,2
PAG-0002307,PAR-001673,CLI-01673,1535.29,2025-01-22,Débito automático,2,2
PAG-0002308,PAR-001674,CLI-01674,10830.1,2025-01-24,Transferencia,1,2
PAG-0002309,PAR-001674,CLI-01674,10581.35,2025-01-31,Transferencia,2,2
PAG-0002310,PAR-001675,CLI-09019,33939.04,2026-03-04,Cheque,1,1
PAG-0002311,PAR-001676,CLI-03218,39196.53,2024-10-29,Transferencia,1,1
PAG-0002312,PAR-001677,CLI-05839,22485.61,2025-02-09,Cheque,1,1
PAG-0002313,PAR-001678,CLI-01678,66276.02,2026-01-17,Cheque,1,1
PAG-0002314,PAR-001679,CLI-01679,12638.75,2025-01-16,Transferencia,1,3
PAG-0002315,PAR-001679,CLI-01679,12865.7,2025-01-23,Cheque,2,3
PAG-0002316,PAR-001679,CLI-01679,13079.02,2025-01-30,Débito automático,3,3
PAG-0002317,PAR-001680,CLI-01680,39274.63,2024-07-26,Transferencia,1,1
PAG-0002318,PAR-001681,CLI-04934,10231.66,2025-02-06,Débito automático,1,2
PAG-0002319,PAR-001681,CLI-04934,10148.54,2025-02-13,Débito automático,2,2
PAG-0002320,PAR-001682,CLI-02551,10599.78,2023-09-20,Débito automático,1,3
PAG-0002321,PAR-001682,CLI-02551,11164.23,2023-09-27,Débito automático,2,3
PAG-0002322,PAR-001682,CLI-02551,11308.85,2023-10-04,Débito automático,3,3
PAG-0002323,PAR-001683,CLI-01683,1511.35,2026-01-19,Cheque,1,2
PAG-0002324,PAR-001683,CLI-01683,1576.41,2026-01-26,Débito automático,2,2
PAG-0002325,PAR-001684,CLI-01684,38308.52,2026-06-14,Cheque,1,1
PAG-0002326,PAR-001685,CLI-01685,3110.11,2026-03-02,Transferencia,1,3
PAG-0002327,PAR-001685,CLI-01685,3168.79,2026-03-09,Débito automático,2,3
PAG-0002328,PAR-001685,CLI-01685,3054.62,2026-03-16,Transferencia,3,3
PAG-0002329,PAR-001686,CLI-01686,13314.57,2025-04-16,Débito automático,1,1
PAG-0002330,PAR-001687,CLI-01687,15583.56,2023-11-02,Transferencia,1,1
PAG-0002331,PAR-001688,CLI-08355,69861.14,2024-10-25,Transferencia,1,1
PAG-0002332,PAR-001689,CLI-01689,24845.05,2025-02-14,Débito automático,1,1
PAG-0002333,PAR-001690,CLI-01690,10629.47,2024-08-18,Cheque,1,2
PAG-0002334,PAR-001690,CLI-01690,10693.57,2024-08-25,Transferencia,2,2
PAG-0002335,PAR-001691,CLI-01691,20522.24,2025-11-10,Transferencia,1,3
PAG-0002336,PAR-001691,CLI-01691,19458.35,2025-11-17,Débito automático,2,3
PAG-0002337,PAR-001691,CLI-01691,18623.67,2025-11-24,Transferencia,3,3
PAG-0002338,PAR-001692,CLI-01692,21931.96,2024-10-08,Transferencia,1,2
PAG-0002339,PAR-001692,CLI-01692,21479.32,2024-10-15,Transferencia,2,2
PAG-0002340,PAR-001693,CLI-01693,19965.91,2025-11-12,Transferencia,1,1
PAG-0002341,PAR-001694,CLI-01694,12069.36,2024-10-11,Débito automático,1,1
PAG-0002342,PAR-001695,CLI-01695,19379.02,2025-02-27,Transferencia,1,3
PAG-0002343,PAR-001695,CLI-01695,20638.02,2025-03-06,Transferencia,2,3
PAG-0002344,PAR-001695,CLI-01695,20802.13,2025-03-13,Débito automático,3,3
PAG-0002345,PAR-001696,CLI-01696,15336.62,2025-02-20,Transferencia,1,2
PAG-0002346,PAR-001696,CLI-01696,16005.09,2025-02-27,Débito automático,2,2
PAG-0002347,PAR-001697,CLI-04878,1557.19,2025-01-20,Cheque,1,1
PAG-0002348,PAR-001698,CLI-01698,13997.73,2024-11-07,Débito automático,1,1
PAG-0002349,PAR-001699,CLI-01699,11734.62,2023-10-27,Débito automático,1,1
PAG-0002350,PAR-001700,CLI-01700,4349.21,2026-05-19,Cheque,1,1
PAG-0002351,PAR-001701,CLI-01701,20129.16,2024-10-10,Transferencia,1,1
PAG-0002352,PAR-001702,CLI-01702,6056.79,2026-01-31,Transferencia,1,3
PAG-0002353,PAR-001702,CLI-01702,5957.89,2026-02-07,Débito automático,2,3
PAG-0002354,PAR-001702,CLI-01702,5944.97,2026-02-14,Transferencia,3,3
PAG-0002355,PAR-001703,CLI-01703,36536.24,2025-04-14,Débito automático,1,1
PAG-0002356,PAR-001704,CLI-01704,28681.22,2025-02-09,Cheque,1,1
PAG-0002357,PAR-001705,CLI-01705,7492.42,2024-12-10,Transferencia,1,2
PAG-0002358,PAR-001705,CLI-01705,7836.32,2024-12-17,Débito automático,2,2
PAG-0002359,PAR-001706,CLI-01706,21010.36,2025-05-25,Transferencia,1,1
PAG-0002360,PAR-001707,CLI-04003,53756.5,2024-05-09,Débito automático,1,1
PAG-0002361,PAR-001708,CLI-01708,49105.33,2024-06-23,Cheque,1,1
PAG-0002362,PAR-001709,CLI-01709,13542.99,2025-09-07,Débito automático,1,3
PAG-0002363,PAR-001709,CLI-01709,12946.62,2025-09-14,Transferencia,2,3
PAG-0002364,PAR-001709,CLI-01709,13071.75,2025-09-21,Transferencia,3,3
PAG-0002365,PAR-001710,CLI-01710,40490.65,2024-06-16,Débito automático,1,1
PAG-0002366,PAR-001711,CLI-01711,19528.17,2025-12-30,Transferencia,1,1
PAG-0002367,PAR-001712,CLI-01712,16778.14,2025-08-27,Cheque,1,3
PAG-0002368,PAR-001712,CLI-01712,16694.04,2025-09-03,Transferencia,2,3
PAG-0002369,PAR-001712,CLI-01712,16750.45,2025-09-10,Transferencia,3,3
PAG-0002370,PAR-001713,CLI-01713,6110.72,2026-01-10,Débito automático,1,1
PAG-0002371,PAR-001714,CLI-01714,50348.64,2024-03-08,Débito automático,1,1
PAG-0002372,PAR-001715,CLI-03180,71198.4,2026-02-05,Transferencia,1,1
PAG-0002373,PAR-001716,CLI-01716,11830.57,2025-11-06,Cheque,1,3
PAG-0002374,PAR-001716,CLI-01716,11209.53,2025-11-13,Débito automático,2,3
PAG-0002375,PAR-001716,CLI-01716,11426.0,2025-11-20,Cheque,3,3
PAG-0002376,PAR-001717,CLI-01717,77240.92,2024-10-09,Cheque,1,1
PAG-0002377,PAR-001718,CLI-01718,20077.34,2025-05-23,Cheque,1,1
PAG-0002378,PAR-001719,CLI-01719,14547.28,2023-09-07,Débito automático,1,2
PAG-0002379,PAR-001719,CLI-01719,14835.64,2023-09-14,Transferencia,2,2
PAG-0002380,PAR-001720,CLI-01720,8032.55,2023-09-10,Débito automático,1,1
PAG-0002381,PAR-001721,CLI-01721,25867.41,2025-08-19,Cheque,1,1
PAG-0002382,PAR-001722,CLI-01722,33357.59,2023-12-23,Débito automático,1,1
PAG-0002383,PAR-001723,CLI-01723,2663.99,2024-07-08,Débito automático,1,1
PAG-0002384,PAR-001724,CLI-01805,9830.32,2024-12-06,Transferencia,1,3
PAG-0002385,PAR-001724,CLI-01805,9515.55,2024-12-13,Débito automático,2,3
PAG-0002386,PAR-001724,CLI-01805,10448.82,2024-12-20,Cheque,3,3
PAG-0002387,PAR-001725,CLI-04219,13438.41,2025-02-09,Transferencia,1,3
PAG-0002388,PAR-001725,CLI-04219,14116.6,2025-02-16,Débito automático,2,3
PAG-0002389,PAR-001725,CLI-04219,13233.69,2025-02-23,Débito automático,3,3
PAG-0002390,PAR-001726,CLI-01726,17255.14,2026-02-13,Transferencia,1,1
PAG-0002391,PAR-001727,CLI-01727,6678.75,2025-07-27,Cheque,1,2
PAG-0002392,PAR-001727,CLI-01727,6770.55,2025-08-03,Transferencia,2,2
PAG-0002393,PAR-001728,CLI-01728,7519.1,2023-05-29,Cheque,1,1
PAG-0002394,PAR-001729,CLI-01729,24264.66,2025-02-26,Cheque,1,1
PAG-0002395,PAR-001730,CLI-01730,54208.92,2024-07-11,Cheque,1,1
PAG-0002396,PAR-001731,CLI-01731,29848.9,2024-12-25,Cheque,1,1
PAG-0002397,PAR-001732,CLI-01732,5594.18,2025-10-01,Débito automático,1,2
PAG-0002398,PAR-001732,CLI-01732,5390.68,2025-10-08,Transferencia,2,2
PAG-0002399,PAR-001733,CLI-01733,15050.63,2024-08-29,Cheque,1,1
PAG-0002400,PAR-001734,CLI-01734,22123.29,2025-03-18,Débito automático,1,1
PAG-0002401,PAR-001735,CLI-01735,5023.48,2024-01-06,Cheque,1,3
PAG-0002402,PAR-001735,CLI-01735,5000.24,2024-01-13,Transferencia,2,3
PAG-0002403,PAR-001735,CLI-01735,4926.32,2024-01-20,Transferencia,3,3
PAG-0002404,PAR-001736,CLI-01736,45545.11,2025-02-16,Cheque,1,1
PAG-0002405,PAR-001737,CLI-01737,27858.52,2026-05-26,Transferencia,1,1
PAG-0002406,PAR-001738,CLI-01738,27218.07,2024-11-04,Débito automático,1,1
PAG-0002407,PAR-001739,CLI-01739,28582.84,2026-04-26,Transferencia,1,1
PAG-0002408,PAR-001740,CLI-01740,20249.51,2024-02-09,Transferencia,1,2
PAG-0002409,PAR-001740,CLI-01740,19680.63,2024-02-16,Transferencia,2,2
PAG-0002410,PAR-001741,CLI-01741,42898.03,2024-08-20,Transferencia,1,1
PAG-0002411,PAR-001742,CLI-01742,47818.34,2023-10-03,Cheque,1,1
PAG-0002412,PAR-001743,CLI-01743,8590.78,2025-10-11,Cheque,1,3
PAG-0002413,PAR-001743,CLI-01743,8572.46,2025-10-18,Cheque,2,3
PAG-0002414,PAR-001743,CLI-01743,8231.93,2025-10-25,Transferencia,3,3
PAG-0002415,PAR-001744,CLI-01744,4988.35,2025-02-05,Cheque,1,1
PAG-0002416,PAR-001745,CLI-01745,4097.12,2025-02-01,Débito automático,1,3
PAG-0002417,PAR-001745,CLI-01745,4357.0,2025-02-08,Transferencia,2,3
PAG-0002418,PAR-001745,CLI-01745,4299.02,2025-02-15,Transferencia,3,3
PAG-0002419,PAR-001746,CLI-01746,1618.69,2026-01-17,Transferencia,1,2
PAG-0002420,PAR-001746,CLI-01746,1657.65,2026-01-24,Transferencia,2,2
PAG-0002421,PAR-001747,CLI-01747,26219.76,2026-04-18,Cheque,1,1
PAG-0002422,PAR-001748,CLI-01748,8190.48,2025-08-09,Débito automático,1,3
PAG-0002423,PAR-001748,CLI-01748,8238.53,2025-08-16,Débito automático,2,3
PAG-0002424,PAR-001748,CLI-01748,8288.64,2025-08-23,Cheque,3,3
PAG-0002425,PAR-001749,CLI-01749,1218.49,2025-06-23,Débito automático,1,2
PAG-0002426,PAR-001749,CLI-01749,1178.56,2025-06-30,Transferencia,2,2
PAG-0002427,PAR-001750,CLI-01750,4313.53,2025-01-08,Transferencia,1,3
PAG-0002428,PAR-001750,CLI-01750,4443.67,2025-01-15,Transferencia,2,3
PAG-0002429,PAR-001750,CLI-01750,4459.83,2025-01-22,Transferencia,3,3
PAG-0002430,PAR-001751,CLI-01751,15130.81,2026-04-19,Cheque,1,1
PAG-0002431,PAR-001752,CLI-01752,46847.26,2024-05-19,Transferencia,1,1
PAG-0002432,PAR-001753,CLI-01753,6842.35,2025-09-07,Débito automático,1,1
PAG-0002433,PAR-001754,CLI-01754,45664.68,2026-03-17,Débito automático,1,1
PAG-0002434,PAR-001755,CLI-01755,25945.98,2024-05-29,Transferencia,1,1
PAG-0002435,PAR-001756,CLI-01756,11130.0,2024-06-08,Transferencia,1,1
PAG-0002436,PAR-001757,CLI-01757,5700.85,2023-11-13,Cheque,1,3
PAG-0002437,PAR-001757,CLI-01757,5915.53,2023-11-20,Transferencia,2,3
PAG-0002438,PAR-001757,CLI-01757,5678.5,2023-11-27,Débito automático,3,3
PAG-0002439,PAR-001758,CLI-01497,39176.64,2025-01-21,Cheque,1,1
PAG-0002440,PAR-001759,CLI-01759,6628.29,2024-01-05,Débito automático,1,2
PAG-0002441,PAR-001759,CLI-01759,7077.71,2024-01-12,Cheque,2,2
PAG-0002442,PAR-001760,CLI-01760,4371.07,2025-08-01,Transferencia,1,3
PAG-0002443,PAR-001760,CLI-01760,4227.66,2025-08-08,Débito automático,2,3
PAG-0002444,PAR-001760,CLI-01760,4422.54,2025-08-15,Transferencia,3,3
PAG-0002445,PAR-001761,CLI-01761,8666.58,2025-02-21,Débito automático,1,2
PAG-0002446,PAR-001761,CLI-01761,8362.1,2025-02-28,Débito automático,2,2
PAG-0002447,PAR-001762,CLI-00562,32375.97,2024-09-01,Cheque,1,1
PAG-0002448,PAR-001763,CLI-01763,24574.63,2025-12-09,Transferencia,1,1
PAG-0002449,PAR-001764,CLI-09703,55869.59,2026-04-01,Cheque,1,1
PAG-0002450,PAR-001765,CLI-01765,3846.95,2024-03-22,Transferencia,1,1
PAG-0002451,PAR-001766,CLI-01766,29216.5,2024-08-06,Cheque,1,1
PAG-0002452,PAR-001767,CLI-09622,21088.35,2025-08-01,Transferencia,1,2
PAG-0002453,PAR-001767,CLI-09622,21532.81,2025-08-08,Cheque,2,2
PAG-0002454,PAR-001768,CLI-01768,19688.1,2025-09-06,Cheque,1,2
PAG-0002455,PAR-001768,CLI-01768,18994.51,2025-09-13,Cheque,2,2
PAG-0002456,PAR-001769,CLI-01769,7329.93,2023-11-08,Transferencia,1,1
PAG-0002457,PAR-001770,CLI-01770,10867.52,2026-05-03,Transferencia,1,1
PAG-0002458,PAR-001771,CLI-01771,32226.46,2025-03-15,Transferencia,1,1
PAG-0002459,PAR-001772,CLI-01772,31494.48,2026-02-02,Débito automático,1,1
PAG-0002460,PAR-001773,CLI-01773,9286.67,2025-10-25,Cheque,1,2
PAG-0002461,PAR-001773,CLI-01773,8982.01,2025-11-01,Transferencia,2,2
PAG-0002462,PAR-001774,CLI-01774,40044.45,2026-01-22,Transferencia,1,1
PAG-0002463,PAR-001775,CLI-01775,43208.48,2026-01-03,Cheque,1,1
PAG-0002464,PAR-001776,CLI-01776,9406.63,2023-12-15,Débito automático,1,3
PAG-0002465,PAR-001776,CLI-01776,9318.05,2023-12-22,Transferencia,2,3
PAG-0002466,PAR-001776,CLI-01776,9146.85,2023-12-29,Cheque,3,3
PAG-0002467,PAR-001777,CLI-01777,43106.34,2025-05-26,Cheque,1,1
PAG-0002468,PAR-001778,CLI-01778,50767.68,2025-12-31,Transferencia,1,1
PAG-0002469,PAR-001779,CLI-01779,35398.18,2025-06-20,Transferencia,1,1
PAG-0002470,PAR-001780,CLI-01780,17827.42,2025-04-30,Cheque,1,1
PAG-0002471,PAR-001781,CLI-01781,15157.76,2025-12-31,Transferencia,1,2
PAG-0002472,PAR-001781,CLI-01781,14703.68,2026-01-07,Cheque,2,2
PAG-0002473,PAR-001782,CLI-01782,3625.18,2024-05-02,Cheque,1,2
PAG-0002474,PAR-001782,CLI-01782,3350.56,2024-05-09,Cheque,2,2
