id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-000595,PAR-002843,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-000596,PAR-002848,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-000597,PAR-002849,Siniestro en póliza reciente (< 3 meses),77,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-05-30,False,False
FRD-000598,PAR-002851,Receptor de pago sin relación con la póliza,80,Alerta automática: Receptor de pago sin relación con la póliza,2026-01-20,True,False
FRD-000599,PAR-002858,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000600,PAR-002862,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000601,PAR-002863,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-000602,PAR-002866,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,True,False
FRD-000603,PAR-002869,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-000604,PAR-002875,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,True,False
FRD-000605,PAR-002887,Siniestro en póliza reciente (< 3 meses),60,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-08-23,False,False
FRD-000606,PAR-002888,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-000607,PAR-002898,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,True
FRD-000608,PAR-002904,Denunciante ≠ receptor de pago,52,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-000609,PAR-002916,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000610,PAR-002917,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,True
FRD-000611,PAR-002925,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-000612,PAR-002929,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000613,PAR-002930,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-000614,PAR-002931,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,True
FRD-000615,PAR-002957,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-000616,PAR-002958,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,False
FRD-000617,PAR-002960,Receptor de pago sin relación con la póliza,70,Alerta automática: Receptor de pago sin relación con la póliza,2026-01-20,False,False
FRD-000618,PAR-002961,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000619,PAR-002963,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000620,PAR-002974,Siniestro en póliza reciente (< 3 meses),58,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-04-25,False,False
FRD-000621,PAR-002975,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-000622,PAR-002984,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000623,PAR-002984,Receptor de pago sin relación con la póliza,68,Alerta automática: Receptor de pago sin relación con la póliza,2024-05-30,True,False
FRD-000624,PAR-002986,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000625,PAR-002988,Perito con alta tasa de aprobación,59,Alerta automática: Perito con alta tasa de aprobación,2025-07-24,False,False
FRD-000626,PAR-002989,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,True,False
FRD-000627,PAR-002990,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-000628,PAR-003001,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,True,False
FRD-000629,PAR-003007,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000630,PAR-003012,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-000631,PAR-003017,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,True
FRD-000632,PAR-003020,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000633,PAR-003022,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,True
FRD-000634,PAR-003027,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-000635,PAR-003038,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,False
FRD-000636,PAR-003043,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-000637,PAR-003051,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-000638,PAR-003057,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-000639,PAR-003057,Parte reportado justo antes del vencimiento,67,Alerta automática: Parte reportado justo antes del vencimiento,2023-10-03,False,False
FRD-000640,PAR-003063,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-000641,PAR-003085,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-000642,PAR-003093,Múltiples partes en corto período,53,Alerta automática: Múltiples partes en corto período,2023-06-05,False,False
FRD-000643,PAR-003098,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000644,PAR-003116,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,False
FRD-000645,PAR-003119,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-000646,PAR-003129,Receptor de pago sin relación con la póliza,78,Alerta automática: Receptor de pago sin relación con la póliza,2024-01-01,False,False
FRD-000647,PAR-003133,Receptor de pago sin relación con la póliza,70,Alerta automática: Receptor de pago sin relación con la póliza,2025-12-21,False,True
FRD-000648,PAR-003139,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-000649,PAR-003149,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000650,PAR-003153,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000651,PAR-003154,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000652,PAR-003159,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000653,PAR-003163,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000654,PAR-003167,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-000655,PAR-003175,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-000656,PAR-003192,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-000657,PAR-003201,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-000658,PAR-003206,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,False
FRD-000659,PAR-003210,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000660,PAR-003215,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-000661,PAR-003217,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-000662,PAR-003220,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-000663,PAR-003221,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,True,False
FRD-000664,PAR-003222,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-000665,PAR-003225,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-000666,PAR-003232,Parte reportado justo antes del vencimiento,64,Alerta automática: Parte reportado justo antes del vencimiento,2024-08-28,False,False
FRD-000667,PAR-003243,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-000668,PAR-003246,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,True
FRD-000669,PAR-003250,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,True
FRD-000670,PAR-003253,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-000671,PAR-003269,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,True,True
FRD-000672,PAR-003276,Siniestro en póliza reciente (< 3 meses),51,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-10-22,False,False
FRD-000673,PAR-003284,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-000674,PAR-003285,Receptor de pago sin relación con la póliza,72,Alerta automática: Receptor de pago sin relación con la póliza,2024-07-29,True,True
FRD-000675,PAR-003286,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-000676,PAR-003289,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-000677,PAR-003300,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-000678,PAR-003306,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000679,PAR-003313,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-000680,PAR-003322,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,True,True
FRD-000681,PAR-003344,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000682,PAR-003345,Monto reclamado supera suma garantizada,60,Alerta automática: Monto reclamado supera suma garantizada,2026-03-21,True,False
FRD-000683,PAR-003348,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000684,PAR-003353,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,True,False
FRD-000685,PAR-003354,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-000686,PAR-003355,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-000687,PAR-003359,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,True
FRD-000688,PAR-003361,Perito con alta tasa de aprobación,50,Alerta automática: Perito con alta tasa de aprobación,2024-12-26,True,False
FRD-000689,PAR-003367,Siniestro en póliza reciente (< 3 meses),68,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-03-26,False,False
FRD-000690,PAR-003369,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000691,PAR-003384,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000692,PAR-003385,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000693,PAR-003390,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,True,False
FRD-000694,PAR-003400,Parte reportado justo antes del vencimiento,77,Alerta automática: Parte reportado justo antes del vencimiento,2023-12-02,False,False
FRD-000695,PAR-003405,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000696,PAR-003406,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,True,True
FRD-000697,PAR-003412,Monto reclamado supera suma garantizada,54,Alerta automática: Monto reclamado supera suma garantizada,2025-07-24,False,False
FRD-000698,PAR-003418,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000699,PAR-003420,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-000700,PAR-003428,Monto reclamado supera suma garantizada,57,Alerta automática: Monto reclamado supera suma garantizada,2023-10-03,False,False
FRD-000701,PAR-003430,Perito con alta tasa de aprobación,54,Alerta automática: Perito con alta tasa de aprobación,2024-12-26,False,False
FRD-000702,PAR-003432,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-000703,PAR-003432,Perito con alta tasa de aprobación,57,Alerta automática: Perito con alta tasa de aprobación,2025-05-25,True,False
FRD-000704,PAR-003434,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,True
FRD-000705,PAR-003439,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-000706,PAR-003448,Siniestro en póliza reciente (< 3 meses),66,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-01-31,False,False
FRD-000707,PAR-003451,Monto reclamado supera suma garantizada,52,Alerta automática: Monto reclamado supera suma garantizada,2025-04-25,False,False
FRD-000708,PAR-003453,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000709,PAR-003459,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,False
FRD-000710,PAR-003463,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000711,PAR-003471,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,True,False
