id_poliza,id_cliente,id_agente,id_objeto_asegurado,id_asegurado,tipo_seguro,cobertura,tipo_poliza,canal_venta,fecha_alta,vigencia_desde,vigencia_hasta,prima_mensual,prima_total,estado,numero_polizas_cliente,meses_desde_inicio,customer_lifetime_value
POL-000690,CLI-00690,AGE-0063,OBJ-000690,CLI-00690,Automóvil,Extendida,Personal Auto,Agente,2011-01-23,2011-01-23,2012-01-23,9400.0,112800.0,Activa,7,0,7482.49
POL-000691,CLI-00691,AGE-0015,OBJ-000691,CLI-00691,Automóvil,Básica,Personal Auto,Web,2011-01-31,2011-01-31,2012-01-31,7100.0,85200.0,Activa,2,20,8596.92
POL-000692,CLI-00692,AGE-0073,OBJ-000692,CLI-00692,Automóvil,Básica,Personal Auto,Agente,2011-01-16,2011-01-16,2012-01-16,6600.0,79200.0,Activa,2,32,7854.96
POL-000693,CLI-00693,AGE-0051,OBJ-000693,CLI-00693,Automóvil,Básica,Personal Auto,Agente,2011-02-14,2011-02-14,2012-02-14,6400.0,76800.0,Activa,1,68,2582.41
POL-000694,CLI-00694,AGE-0008,OBJ-000694,CLI-00694,Automóvil,Básica,Personal Auto,Sucursal,2019-04-15,2019-04-15,2020-04-14,6400.0,76800.0,Baja,1,85,2275.36
POL-000695,CLI-00695,AGE-0047,OBJ-000695,CLI-00695,Automóvil,Premium,Personal Auto,Sucursal,2011-01-28,2011-01-28,2012-01-28,10300.0,123600.0,Activa,1,79,4118.59
POL-000696,CLI-00696,AGE-0045,OBJ-000696,CLI-00696,Automóvil,Premium,Personal Auto,Agente,2011-02-27,2011-02-27,2012-02-27,10300.0,123600.0,Activa,2,28,12157.33
POL-000697,CLI-00697,AGE-0080,OBJ-000697,CLI-00697,Automóvil,Básica,Corporate Auto,Web,2019-09-13,2019-09-13,2020-09-12,6800.0,81600.0,Activa,7,31,5152.82
POL-000698,CLI-00698,AGE-0067,OBJ-000698,CLI-00698,Automóvil,Extendida,Personal Auto,Agente,2010-08-21,2010-08-21,2011-08-21,9300.0,111600.0,Activa,6,70,6512.98
POL-000699,CLI-00699,AGE-0067,OBJ-000699,CLI-00699,Automóvil,Extendida,Corporate Auto,Web,2011-01-20,2011-01-20,2012-01-20,8900.0,106800.0,Activa,2,59,27789.69
POL-000700,CLI-00700,AGE-0015,OBJ-000700,CLI-00700,Automóvil,Básica,Personal Auto,Agente,2011-01-29,2011-01-29,2012-01-29,10300.0,123600.0,Activa,1,41,4191.97
POL-000701,CLI-00701,AGE-0022,OBJ-000701,CLI-00701,Automóvil,Extendida,Personal Auto,Agente,2022-11-14,2022-11-14,2023-11-14,9000.0,108000.0,Activa,2,93,10928.41
POL-000702,CLI-00702,AGE-0022,OBJ-000702,CLI-00702,Automóvil,Básica,Personal Auto,Web,2020-09-29,2020-09-29,2021-09-29,6300.0,75600.0,Activa,2,99,7615.38
POL-000703,CLI-00703,AGE-0015,OBJ-000703,CLI-00703,Automóvil,Básica,Personal Auto,Sucursal,2011-02-22,2011-02-22,2012-02-22,6600.0,79200.0,Activa,1,35,2004.35
POL-000704,CLI-00704,AGE-0036,OBJ-000704,CLI-00704,Automóvil,Básica,Corporate Auto,Web,2011-01-15,2011-01-15,2012-01-15,6100.0,73200.0,Baja,1,35,2434.68
POL-000705,CLI-00705,AGE-0001,OBJ-000705,CLI-00705,Automóvil,Básica,Personal Auto,Agente,2023-09-22,2023-09-22,2024-09-21,11800.0,141600.0,Activa,2,86,14195.36
POL-000706,CLI-00706,AGE-0062,OBJ-000706,CLI-00706,Automóvil,Básica,Personal Auto,Agente,2011-01-21,2011-01-21,2012-01-21,11800.0,141600.0,Activa,8,9,9427.68
POL-000707,CLI-00707,AGE-0043,OBJ-000707,CLI-00707,Automóvil,Básica,Personal Auto,Call Center,2011-02-27,2011-02-27,2012-02-27,10100.0,121200.0,Activa,2,22,11982.42
POL-000708,CLI-00708,AGE-0014,OBJ-000708,CLI-00708,Automóvil,Extendida,Personal Auto,Agente,2015-05-09,2015-05-09,2016-05-08,7900.0,94800.0,Activa,1,56,3102.79
POL-000709,CLI-00709,AGE-0063,OBJ-000709,CLI-00709,Automóvil,Básica,Personal Auto,Agente,2011-01-17,2011-01-17,2012-01-17,10600.0,127200.0,Activa,1,49,4222.63
POL-000710,CLI-00710,AGE-0035,OBJ-000710,CLI-00710,Automóvil,Premium,Personal Auto,Sucursal,2009-12-07,2009-12-07,2010-12-07,10300.0,123600.0,Activa,1,43,4023.81
POL-000711,CLI-00711,AGE-0002,OBJ-000711,CLI-00711,Automóvil,Básica,Personal Auto,Agente,2011-02-19,2011-02-19,2012-02-19,7000.0,84000.0,Activa,4,57,5297.15
POL-000712,CLI-00712,AGE-0064,OBJ-000712,CLI-00712,Automóvil,Básica,Personal Auto,Agente,2019-09-02,2019-09-02,2020-09-01,6500.0,78000.0,Activa,2,31,21423.64
POL-000713,CLI-00713,AGE-0022,OBJ-000713,CLI-00713,Automóvil,Básica,Personal Auto,Sucursal,2011-01-26,2011-01-26,2012-01-26,11300.0,135600.0,Activa,1,63,4416.21
POL-000714,CLI-00714,AGE-0022,OBJ-000714,CLI-00714,Automóvil,Premium,Corporate Auto,Web,2011-02-28,2011-02-28,2012-02-28,14200.0,170400.0,Activa,1,87,4639.04
POL-000715,CLI-00715,AGE-0026,OBJ-000715,CLI-00715,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-13,2011-01-13,2012-01-13,13700.0,164400.0,Activa,1,45,4863.54
POL-000716,CLI-00716,AGE-0055,OBJ-000716,CLI-00716,Automóvil,Básica,Personal Auto,Web,2011-01-31,2011-01-31,2012-01-31,10700.0,128400.0,Activa,2,3,25830.91
POL-000717,CLI-00717,AGE-0062,OBJ-000717,CLI-00717,Automóvil,Básica,Corporate Auto,Agente,2011-02-16,2011-02-16,2012-02-16,7400.0,88800.0,Activa,1,43,2974.31
POL-000718,CLI-00718,AGE-0075,OBJ-000718,CLI-00718,Automóvil,Básica,Personal Auto,Agente,2012-09-14,2012-09-14,2013-09-14,6100.0,73200.0,Activa,1,30,2064.46
POL-000719,CLI-00719,AGE-0016,OBJ-000719,CLI-00719,Automóvil,Extendida,Corporate Auto,Sucursal,2018-10-07,2018-10-07,2019-10-07,12800.0,153600.0,Activa,9,54,10064.61
POL-000720,CLI-00720,AGE-0070,OBJ-000720,CLI-00720,Automóvil,Extendida,Corporate Auto,Agente,2009-04-11,2009-04-11,2010-04-11,13600.0,163200.0,Activa,1,32,5500.01
POL-000721,CLI-00721,AGE-0065,OBJ-000721,CLI-00721,Automóvil,Extendida,Special Auto,Sucursal,2023-09-27,2023-09-27,2024-09-26,13900.0,166800.0,Activa,1,14,5489.21
POL-000722,CLI-00722,AGE-0072,OBJ-000722,CLI-00722,Automóvil,Básica,Personal Auto,Agente,2011-02-23,2011-02-23,2012-02-23,7100.0,85200.0,Activa,1,21,2612.76
POL-000723,CLI-00723,AGE-0028,OBJ-000723,CLI-00723,Automóvil,Premium,Personal Auto,Sucursal,2021-09-26,2021-09-26,2022-09-26,10800.0,129600.0,Baja,6,48,8573.46
POL-000724,CLI-00724,AGE-0007,OBJ-000724,CLI-00724,Automóvil,Básica,Personal Auto,Agente,2011-01-26,2011-01-26,2012-01-26,7100.0,85200.0,Baja,2,3,24127.5
POL-000725,CLI-00725,AGE-0019,OBJ-000725,CLI-00725,Automóvil,Básica,Corporate Auto,Web,2011-07-07,2011-07-07,2012-07-06,7300.0,87600.0,Activa,2,37,8550.39
POL-000726,CLI-00726,AGE-0074,OBJ-000726,CLI-00726,Automóvil,Básica,Personal Auto,Agente,2011-01-20,2011-01-20,2012-01-20,6100.0,73200.0,Activa,1,61,2308.65
POL-000727,CLI-00727,AGE-0038,OBJ-000727,CLI-00727,Automóvil,Básica,Personal Auto,Web,2009-08-20,2009-08-20,2010-08-20,6100.0,73200.0,Baja,3,11,4254.62
POL-000728,CLI-00728,AGE-0021,OBJ-000728,CLI-00728,Automóvil,Básica,Corporate Auto,Call Center,2011-02-13,2011-02-13,2012-02-13,11400.0,136800.0,Activa,6,63,8982.85
POL-000729,CLI-00729,AGE-0054,OBJ-000729,CLI-00729,Automóvil,Básica,Corporate Auto,Agente,2011-01-17,2011-01-17,2012-01-17,6700.0,80400.0,Activa,2,19,7868.17
POL-000730,CLI-00730,AGE-0033,OBJ-000730,CLI-00730,Automóvil,Extendida,Corporate Auto,Sucursal,2018-11-01,2018-11-01,2019-11-01,9700.0,116400.0,Baja,3,46,7704.25
POL-000731,CLI-00731,AGE-0019,OBJ-000731,CLI-00731,Automóvil,Extendida,Personal Auto,Agente,2017-09-18,2017-09-18,2018-09-18,13100.0,157200.0,Activa,6,54,10552.17
POL-000732,CLI-00732,AGE-0066,OBJ-000732,CLI-00732,Automóvil,Extendida,Personal Auto,Agente,2011-02-26,2011-02-26,2012-02-26,9900.0,118800.0,Activa,2,21,11681.37
POL-000733,CLI-00733,AGE-0006,OBJ-000733,CLI-00733,Automóvil,Básica,Personal Auto,Agente,2011-02-13,2011-02-13,2012-02-13,11000.0,132000.0,Activa,7,16,8737.84
POL-000734,CLI-00734,AGE-0064,OBJ-000734,CLI-00734,Automóvil,Extendida,Corporate Auto,Sucursal,2011-02-22,2011-02-22,2012-02-22,8200.0,98400.0,Activa,3,77,5454.89
POL-000735,CLI-00735,AGE-0007,OBJ-000735,CLI-00735,Automóvil,Básica,Personal Auto,Call Center,2011-02-26,2011-02-26,2012-02-26,6600.0,79200.0,Activa,2,4,7705.28
POL-000736,CLI-00736,AGE-0069,OBJ-000736,CLI-00736,Automóvil,Extendida,Personal Auto,Call Center,2019-01-22,2019-01-22,2020-01-22,8800.0,105600.0,Activa,8,5,7039.26
POL-000737,CLI-00737,AGE-0025,OBJ-000737,CLI-00737,Automóvil,Básica,Personal Auto,Agente,2011-01-21,2011-01-21,2012-01-21,11400.0,136800.0,Activa,9,10,8838.09
POL-000738,CLI-00738,AGE-0013,OBJ-000738,CLI-00738,Automóvil,Básica,Personal Auto,Sucursal,2016-07-26,2016-07-26,2017-07-26,11000.0,132000.0,Activa,3,25,8733.53
POL-000739,CLI-00739,AGE-0033,OBJ-000739,CLI-00739,Automóvil,Extendida,Personal Auto,Call Center,2011-02-18,2011-02-18,2012-02-18,8100.0,97200.0,Activa,2,35,9597.47
POL-000740,CLI-00740,AGE-0047,OBJ-000740,CLI-00740,Automóvil,Básica,Personal Auto,Call Center,2011-01-17,2011-01-17,2012-01-17,6600.0,79200.0,Activa,9,10,4506.66
POL-000741,CLI-00741,AGE-0020,OBJ-000741,CLI-00741,Automóvil,Básica,Personal Auto,Agente,2011-02-13,2011-02-13,2012-02-13,6400.0,76800.0,Activa,2,78,17857.97
POL-000742,CLI-00742,AGE-0003,OBJ-000742,CLI-00742,Automóvil,Extendida,Personal Auto,Sucursal,2019-10-31,2019-10-31,2020-10-30,13000.0,156000.0,Baja,1,93,4737.87
POL-000743,CLI-00743,AGE-0061,OBJ-000743,CLI-00743,Automóvil,Básica,Corporate Auto,Agente,2019-05-29,2019-05-29,2020-05-28,7100.0,85200.0,Activa,3,83,5426.14
POL-000744,CLI-00744,AGE-0028,OBJ-000744,CLI-00744,Automóvil,Básica,Personal Auto,Sucursal,2011-02-19,2011-02-19,2012-02-19,10000.0,120000.0,Activa,3,51,7998.14
POL-000745,CLI-00745,AGE-0001,OBJ-000745,CLI-00745,Automóvil,Básica,Personal Auto,Web,2011-02-25,2011-02-25,2012-02-25,7200.0,86400.0,Activa,1,7,2897.62
POL-000746,CLI-00746,AGE-0075,OBJ-000746,CLI-00746,Automóvil,Extendida,Personal Auto,Agente,2011-02-19,2011-02-19,2012-02-19,9600.0,115200.0,Activa,2,17,11599.5
POL-000747,CLI-00747,AGE-0014,OBJ-000747,CLI-00747,Automóvil,Básica,Personal Auto,Web,2011-02-16,2011-02-16,2012-02-16,6300.0,75600.0,Activa,2,94,15147.93
POL-000748,CLI-00748,AGE-0068,OBJ-000748,CLI-00748,Automóvil,Básica,Personal Auto,Sucursal,2011-02-13,2011-02-13,2012-02-13,7300.0,87600.0,Activa,4,71,5435.77
POL-000749,CLI-00749,AGE-0064,OBJ-000749,CLI-00749,Automóvil,Básica,Personal Auto,Web,2015-08-03,2015-08-03,2016-08-02,6900.0,82800.0,Activa,1,70,2725.36
POL-000750,CLI-00750,AGE-0003,OBJ-000750,CLI-00750,Automóvil,Básica,Special Auto,Agente,2011-02-19,2011-02-19,2012-02-19,11200.0,134400.0,Activa,2,12,13297.71
POL-000751,CLI-00751,AGE-0019,OBJ-000751,CLI-00751,Automóvil,Extendida,Personal Auto,Web,2011-01-22,2011-01-22,2012-01-22,9200.0,110400.0,Activa,2,63,9927.05
POL-000752,CLI-00752,AGE-0035,OBJ-000752,CLI-00752,Automóvil,Premium,Personal Auto,Sucursal,2011-01-23,2011-01-23,2012-01-23,11400.0,136800.0,Activa,2,1,17771.55
POL-000753,CLI-00753,AGE-0064,OBJ-000753,CLI-00753,Automóvil,Básica,Personal Auto,Sucursal,2011-09-12,2011-09-12,2012-09-11,11500.0,138000.0,Activa,2,73,18269.27
POL-000754,CLI-00754,AGE-0002,OBJ-000754,CLI-00754,Automóvil,Básica,Special Auto,Call Center,2020-02-04,2020-02-04,2021-02-03,7100.0,85200.0,Activa,1,70,2722.21
POL-000755,CLI-00755,AGE-0008,OBJ-000755,CLI-00755,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-24,2011-02-24,2012-02-24,8900.0,106800.0,Activa,5,45,7083.21
POL-000756,CLI-00756,AGE-0050,OBJ-000756,CLI-00756,Automóvil,Premium,Personal Auto,Agente,2008-07-25,2008-07-25,2009-07-25,27100.0,325200.0,Activa,1,40,10179.72
POL-000757,CLI-00757,AGE-0018,OBJ-000757,CLI-00757,Automóvil,Básica,Personal Auto,Agente,2011-02-24,2011-02-24,2012-02-24,7300.0,87600.0,Activa,3,7,5889.51
POL-000758,CLI-00758,AGE-0066,OBJ-000758,CLI-00758,Automóvil,Extendida,Corporate Auto,Sucursal,2011-02-26,2011-02-26,2012-02-26,20600.0,247200.0,Activa,3,44,15771.39
POL-000759,CLI-00759,AGE-0077,OBJ-000759,CLI-00759,Automóvil,Básica,Personal Auto,Call Center,2011-01-17,2011-01-17,2012-01-17,6600.0,79200.0,Activa,3,3,5288.17
POL-000760,CLI-00760,AGE-0070,OBJ-000760,CLI-00760,Automóvil,Extendida,Personal Auto,Agente,2011-01-22,2011-01-22,2012-01-22,8700.0,104400.0,Baja,2,41,27580.55
POL-000761,CLI-00761,AGE-0080,OBJ-000761,CLI-00761,Automóvil,Básica,Corporate Auto,Sucursal,2015-07-31,2015-07-31,2016-07-30,19600.0,235200.0,Activa,1,81,7778.53
POL-000762,CLI-00762,AGE-0006,OBJ-000762,CLI-00762,Automóvil,Básica,Personal Auto,Sucursal,2011-01-18,2011-01-18,2012-01-18,10400.0,124800.0,Activa,7,48,7341.86
POL-000763,CLI-00763,AGE-0079,OBJ-000763,CLI-00763,Automóvil,Extendida,Personal Auto,Agente,2023-11-02,2023-11-02,2024-11-01,9900.0,118800.0,Activa,3,89,7919.2
POL-000764,CLI-00764,AGE-0014,OBJ-000764,CLI-00764,Automóvil,Básica,Corporate Auto,Sucursal,2010-08-02,2010-08-02,2011-08-02,6300.0,75600.0,Baja,1,75,2163.87
POL-000765,CLI-00765,AGE-0040,OBJ-000765,CLI-00765,Automóvil,Extendida,Personal Auto,Sucursal,2021-11-22,2021-11-22,2022-11-22,8800.0,105600.0,Baja,2,81,9787.81
POL-000766,CLI-00766,AGE-0006,OBJ-000766,CLI-00766,Automóvil,Básica,Personal Auto,Sucursal,2011-01-18,2011-01-18,2012-01-18,6600.0,79200.0,Baja,6,31,5207.64
POL-000767,CLI-00767,AGE-0012,OBJ-000767,CLI-00767,Automóvil,Extendida,Corporate Auto,Call Center,2020-04-30,2020-04-30,2021-04-30,13200.0,158400.0,Activa,2,49,21147.28
POL-000768,CLI-00768,AGE-0012,OBJ-000768,CLI-00768,Automóvil,Premium,Personal Auto,Sucursal,2009-05-03,2009-05-03,2010-05-03,10200.0,122400.0,Activa,2,1,12280.77
POL-000769,CLI-00769,AGE-0015,OBJ-000769,CLI-00769,Automóvil,Básica,Personal Auto,Sucursal,2011-02-13,2011-02-13,2012-02-13,6500.0,78000.0,Activa,1,28,2441.39
POL-000770,CLI-00770,AGE-0054,OBJ-000770,CLI-00770,Automóvil,Básica,Corporate Auto,Sucursal,2022-07-29,2022-07-29,2023-07-29,6500.0,78000.0,Activa,2,62,6535.56
POL-000771,CLI-00771,AGE-0010,OBJ-000771,CLI-00771,Automóvil,Extendida,Personal Auto,Sucursal,2020-03-20,2020-03-20,2021-03-20,8200.0,98400.0,Activa,2,39,9206.6
POL-000772,CLI-00772,AGE-0022,OBJ-000772,CLI-00772,Automóvil,Premium,Personal Auto,Sucursal,2011-01-28,2011-01-28,2012-01-28,10300.0,123600.0,Activa,1,79,4118.59
POL-000773,CLI-00773,AGE-0025,OBJ-000773,CLI-00773,Automóvil,Básica,Personal Auto,Web,2011-01-23,2011-01-23,2012-01-23,6100.0,73200.0,Activa,3,95,4838.21
POL-000774,CLI-00774,AGE-0002,OBJ-000774,CLI-00774,Automóvil,Básica,Personal Auto,Agente,2011-02-28,2011-02-28,2012-02-28,11400.0,136800.0,Activa,1,6,4625.55
POL-000775,CLI-00775,AGE-0013,OBJ-000775,CLI-00775,Automóvil,Premium,Personal Auto,Sucursal,2020-11-08,2020-11-08,2021-11-08,11800.0,141600.0,Activa,2,50,14042.1
POL-000776,CLI-00776,AGE-0072,OBJ-000776,CLI-00776,Automóvil,Básica,Corporate Auto,Sucursal,2011-01-20,2011-01-20,2012-01-20,19300.0,231600.0,Activa,1,79,7546.61
POL-000777,CLI-00777,AGE-0010,OBJ-000777,CLI-00777,Automóvil,Básica,Personal Auto,Agente,2011-02-14,2011-02-14,2012-02-14,6500.0,78000.0,Activa,1,58,2514.59
POL-000778,CLI-00778,AGE-0031,OBJ-000778,CLI-00778,Automóvil,Extendida,Corporate Auto,Web,2011-01-31,2011-01-31,2012-01-31,13300.0,159600.0,Activa,1,62,5170.36
POL-000779,CLI-00779,AGE-0062,OBJ-000779,CLI-00779,Automóvil,Extendida,Corporate Auto,Call Center,2011-01-13,2011-01-13,2012-01-13,8900.0,106800.0,Activa,2,10,13917.38
POL-000780,CLI-00780,AGE-0024,OBJ-000780,CLI-00780,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-13,2011-01-13,2012-01-13,9500.0,114000.0,Activa,2,61,11318.13
POL-000781,CLI-00781,AGE-0043,OBJ-000781,CLI-00781,Automóvil,Premium,Personal Auto,Call Center,2011-01-16,2011-01-16,2012-01-16,10900.0,130800.0,Baja,1,6,4276.36
POL-000782,CLI-00782,AGE-0064,OBJ-000782,CLI-00782,Automóvil,Básica,Personal Auto,Agente,2011-02-16,2011-02-16,2012-02-16,11900.0,142800.0,Activa,1,37,4322.24
POL-000783,CLI-00783,AGE-0063,OBJ-000783,CLI-00783,Automóvil,Básica,Corporate Auto,Agente,2013-01-27,2013-01-27,2014-01-27,10700.0,128400.0,Activa,3,65,8002.31
POL-000784,CLI-00784,AGE-0001,OBJ-000784,CLI-00784,Automóvil,Premium,Corporate Auto,Sucursal,2011-02-28,2011-02-28,2012-02-28,10500.0,126000.0,Activa,1,92,3885.46
POL-000785,CLI-00785,AGE-0080,OBJ-000785,CLI-00785,Automóvil,Extendida,Personal Auto,Agente,2011-01-24,2011-01-24,2012-01-24,13500.0,162000.0,Activa,1,14,4471.78
POL-000786,CLI-00786,AGE-0063,OBJ-000786,CLI-00786,Automóvil,Básica,Special Auto,Web,2022-02-24,2022-02-24,2023-02-24,7100.0,85200.0,Activa,2,79,8496.35
POL-000787,CLI-00787,AGE-0079,OBJ-000787,CLI-00787,Automóvil,Básica,Corporate Auto,Call Center,2011-01-14,2011-01-14,2012-01-14,7100.0,85200.0,Activa,2,23,22500.88
POL-000788,CLI-00788,AGE-0015,OBJ-000788,CLI-00788,Automóvil,Extendida,Personal Auto,Agente,2011-02-17,2011-02-17,2012-02-17,8500.0,102000.0,Activa,2,32,16301.97
POL-000789,CLI-00789,AGE-0029,OBJ-000789,CLI-00789,Automóvil,Básica,Personal Auto,Sucursal,2011-01-23,2011-01-23,2012-01-23,6400.0,76800.0,Baja,1,53,2319.74
POL-000790,CLI-00790,AGE-0050,OBJ-000790,CLI-00790,Automóvil,Básica,Special Auto,Agente,2011-02-14,2011-02-14,2012-02-14,7400.0,88800.0,Activa,2,94,8717.05
POL-000791,CLI-00791,AGE-0004,OBJ-000791,CLI-00791,Automóvil,Básica,Personal Auto,Sucursal,2011-02-20,2011-02-20,2012-02-20,7200.0,86400.0,Activa,1,61,2860.11
POL-000792,CLI-00792,AGE-0070,OBJ-000792,CLI-00792,Automóvil,Básica,Personal Auto,Sucursal,2011-01-21,2011-01-21,2012-01-21,6200.0,74400.0,Activa,1,76,2453.41
POL-000793,CLI-00793,AGE-0007,OBJ-000793,CLI-00793,Automóvil,Premium,Personal Auto,Sucursal,2011-01-19,2011-01-19,2012-01-19,15400.0,184800.0,Activa,1,24,5989.77
POL-000794,CLI-00794,AGE-0027,OBJ-000794,CLI-00794,Automóvil,Básica,Personal Auto,Sucursal,2011-02-24,2011-02-24,2012-02-24,7000.0,84000.0,Activa,2,30,24980.23
POL-000795,CLI-00795,AGE-0077,OBJ-000795,CLI-00795,Automóvil,Básica,Personal Auto,Call Center,2011-02-14,2011-02-14,2012-02-14,6300.0,75600.0,Activa,2,30,7482.64
POL-000796,CLI-00796,AGE-0052,OBJ-000796,CLI-00796,Automóvil,Básica,Personal Auto,Call Center,2011-01-27,2011-01-27,2012-01-27,6100.0,73200.0,Activa,1,92,2457.58
POL-000797,CLI-00797,AGE-0041,OBJ-000797,CLI-00797,Automóvil,Básica,Personal Auto,Agente,2020-08-11,2020-08-11,2021-08-11,6700.0,80400.0,Activa,1,90,2379.74
POL-000798,CLI-00798,AGE-0071,OBJ-000798,CLI-00798,Automóvil,Básica,Personal Auto,Sucursal,2011-02-22,2011-02-22,2012-02-22,7000.0,84000.0,Activa,2,7,8286.96
POL-000799,CLI-00799,AGE-0076,OBJ-000799,CLI-00799,Automóvil,Básica,Personal Auto,Sucursal,2011-01-31,2011-01-31,2012-01-31,7000.0,84000.0,Activa,1,10,2393.92
POL-000800,CLI-00800,AGE-0034,OBJ-000800,CLI-00800,Automóvil,Básica,Personal Auto,Agente,2011-01-13,2011-01-13,2012-01-13,6500.0,78000.0,Activa,3,1,4657.16
POL-000801,CLI-00801,AGE-0057,OBJ-000801,CLI-00801,Automóvil,Básica,Personal Auto,Agente,2011-01-27,2011-01-27,2012-01-27,6800.0,81600.0,Activa,2,2,13197.93
POL-000802,CLI-00802,AGE-0042,OBJ-000802,CLI-00802,Automóvil,Básica,Personal Auto,Agente,2011-01-28,2011-01-28,2012-01-28,7400.0,88800.0,Activa,1,73,2803.92
POL-000803,CLI-00803,AGE-0014,OBJ-000803,CLI-00803,Automóvil,Básica,Personal Auto,Sucursal,2023-08-10,2023-08-10,2024-08-09,10800.0,129600.0,Activa,3,44,8646.5
POL-000804,CLI-00804,AGE-0077,OBJ-000804,CLI-00804,Automóvil,Básica,Corporate Auto,Agente,2013-08-06,2013-08-06,2014-08-06,6200.0,74400.0,Activa,2,88,7425.87
POL-000805,CLI-00805,AGE-0073,OBJ-000805,CLI-00805,Automóvil,Básica,Corporate Auto,Call Center,2011-06-29,2011-06-29,2012-06-28,11200.0,134400.0,Activa,1,86,4528.74
POL-000806,CLI-00806,AGE-0011,OBJ-000806,CLI-00806,Automóvil,Básica,Special Auto,Web,2021-01-03,2021-01-03,2022-01-03,6100.0,73200.0,Baja,1,38,2227.07
POL-000807,CLI-00807,AGE-0066,OBJ-000807,CLI-00807,Automóvil,Básica,Personal Auto,Sucursal,2011-02-17,2011-02-17,2012-02-17,6500.0,78000.0,Activa,2,45,7292.95
POL-000808,CLI-00808,AGE-0027,OBJ-000808,CLI-00808,Automóvil,Extendida,Corporate Auto,Agente,2011-02-21,2011-02-21,2012-02-21,8000.0,96000.0,Activa,1,11,3184.36
POL-000809,CLI-00809,AGE-0044,OBJ-000809,CLI-00809,Automóvil,Premium,Special Auto,Agente,2011-02-16,2011-02-16,2012-02-16,10100.0,121200.0,Activa,2,39,11315.2
POL-000810,CLI-00810,AGE-0073,OBJ-000810,CLI-00810,Automóvil,Básica,Special Auto,Web,2011-01-21,2011-01-21,2012-01-21,6300.0,75600.0,Baja,1,2,2530.71
POL-000811,CLI-00811,AGE-0001,OBJ-000811,CLI-00811,Automóvil,Básica,Personal Auto,Web,2011-02-28,2011-02-28,2012-02-28,18200.0,218400.0,Baja,2,56,18361.56
POL-000812,CLI-00812,AGE-0014,OBJ-000812,CLI-00812,Automóvil,Básica,Personal Auto,Sucursal,2011-06-23,2011-06-23,2012-06-22,10900.0,130800.0,Activa,9,38,8641.53
POL-000813,CLI-00813,AGE-0013,OBJ-000813,CLI-00813,Automóvil,Extendida,Personal Auto,Call Center,2011-02-19,2011-02-19,2012-02-19,8300.0,99600.0,Activa,1,19,3278.53
POL-000814,CLI-00814,AGE-0051,OBJ-000814,CLI-00814,Automóvil,Básica,Personal Auto,Agente,2011-02-13,2011-02-13,2012-02-13,6700.0,80400.0,Activa,9,25,5271.98
POL-000815,CLI-00815,AGE-0029,OBJ-000815,CLI-00815,Automóvil,Extendida,Special Auto,Agente,2011-02-21,2011-02-21,2012-02-21,9700.0,116400.0,Activa,1,30,3763.64
POL-000816,CLI-00816,AGE-0073,OBJ-000816,CLI-00816,Automóvil,Básica,Personal Auto,Call Center,2018-02-11,2018-02-11,2019-02-11,11500.0,138000.0,Activa,2,64,13955.57
POL-000817,CLI-00817,AGE-0002,OBJ-000817,CLI-00817,Automóvil,Básica,Personal Auto,Agente,2023-09-06,2023-09-06,2024-09-05,7200.0,86400.0,Baja,3,56,5001.53
POL-000818,CLI-00818,AGE-0068,OBJ-000818,CLI-00818,Automóvil,Básica,Personal Auto,Sucursal,2011-01-22,2011-01-22,2012-01-22,18900.0,226800.0,Activa,1,33,7082.83
POL-000819,CLI-00819,AGE-0012,OBJ-000819,CLI-00819,Automóvil,Premium,Personal Auto,Agente,2015-08-02,2015-08-02,2016-08-01,10500.0,126000.0,Activa,5,42,7619.48
POL-000820,CLI-00820,AGE-0043,OBJ-000820,CLI-00820,Automóvil,Premium,Personal Auto,Agente,2011-02-22,2011-02-22,2012-02-22,16000.0,192000.0,Activa,3,92,12550.88
POL-000821,CLI-00821,AGE-0013,OBJ-000821,CLI-00821,Automóvil,Extendida,Personal Auto,Call Center,2011-01-30,2011-01-30,2012-01-30,9900.0,118800.0,Activa,2,89,32196.6
POL-000822,CLI-00822,AGE-0038,OBJ-000822,CLI-00822,Automóvil,Extendida,Personal Auto,Web,2011-01-29,2011-01-29,2012-01-29,8600.0,103200.0,Activa,3,36,6793.77
POL-000823,CLI-00823,AGE-0063,OBJ-000823,CLI-00823,Automóvil,Extendida,Personal Auto,Agente,2011-01-27,2011-01-27,2012-01-27,8000.0,96000.0,Activa,7,69,5272.32
POL-000824,CLI-00824,AGE-0044,OBJ-000824,CLI-00824,Automóvil,Extendida,Personal Auto,Agente,2011-01-13,2011-01-13,2012-01-13,8400.0,100800.0,Activa,4,25,6265.34
POL-000825,CLI-00825,AGE-0001,OBJ-000825,CLI-00825,Automóvil,Básica,Corporate Auto,Call Center,2011-02-24,2011-02-24,2012-02-24,7100.0,85200.0,Activa,2,25,8547.59
POL-000826,CLI-00826,AGE-0033,OBJ-000826,CLI-00826,Automóvil,Básica,Personal Auto,Agente,2011-01-26,2011-01-26,2012-01-26,7200.0,86400.0,Activa,1,67,2787.42
