id_objeto,tipo_objeto,descripcion,valor_asegurado,localidad,provincia,marca,modelo,año_fabricacion,año_construccion,superficie_m2,valor_inmueble
OBJ-003027,Automóvil,Two-Door Car - Small,5485338.3,Resistencia,Mendoza,Toyota,Corolla,2005.0,,,
OBJ-003028,Automóvil,SUV - Medsize,1702659.43,Villa Ángela,Santa Fe,Peugeot,3008,2014.0,,,
OBJ-003029,Automóvil,Luxury SUV - Medsize,4144105.35,Córdoba,Córdoba,Ford,Ranger,2013.0,,,
OBJ-003030,Automóvil,SUV - Large,7576228.21,Venado Tuerto,Entre Ríos,Peugeot,3008,2021.0,,,
OBJ-003031,Automóvil,Four-Door Car - Large,5200655.64,San Ramón de la Nueva Orán,Mendoza,Honda,HR-V,2020.0,,,
OBJ-003032,Automóvil,Four-Door Car - Medsize,3582085.44,Apóstoles,Santa Fe,Ford,Ka,2007.0,,,
OBJ-003033,Automóvil,Four-Door Car - Medsize,2284090.35,Alta Gracia,Chaco,Toyota,Yaris,2022.0,,,
OBJ-003034,Automóvil,Sports Car - Medsize,6644841.96,Paraná,Córdoba,Ford,Ranger,2020.0,,,
OBJ-003035,Automóvil,Four-Door Car - Large,5141795.03,Salta,Mendoza,Chevrolet,Spin,2014.0,,,
OBJ-003036,Automóvil,SUV - Medsize,1476963.42,Eldorado,CABA,Nissan,Sentra,2019.0,,,
OBJ-003037,Automóvil,SUV - Medsize,3841781.71,Flores,Buenos Aires,Peugeot,308,2022.0,,,
OBJ-003038,Automóvil,Four-Door Car - Medsize,4998758.42,Tafí Viejo,Salta,Renault,Logan,2018.0,,,
OBJ-003039,Automóvil,Two-Door Car - Large,7140847.05,Bell Ville,Entre Ríos,Hyundai,Santa Fe,2015.0,,,
OBJ-003040,Automóvil,Four-Door Car - Medsize,1315745.73,Palermo,Chaco,Fiat,Toro,2017.0,,,
OBJ-003041,Automóvil,Four-Door Car - Medsize,5641382.55,Famailla,Córdoba,Chevrolet,Spin,2011.0,,,
OBJ-003042,Automóvil,Four-Door Car - Medsize,6068369.65,Colón,Chaco,Ford,Ka,2022.0,,,
OBJ-003043,Automóvil,SUV - Small,3211913.57,Lomas de Zamora,Chaco,Hyundai,HB20,2011.0,,,
OBJ-003044,Automóvil,SUV - Medsize,6660480.98,Rafaela,Entre Ríos,Volkswagen,Gol,2007.0,,,
OBJ-003045,Automóvil,SUV - Medsize,1154716.46,Concordia,Buenos Aires,Ford,Fiesta,2012.0,,,
OBJ-003046,Automóvil,Two-Door Car - Small,5302341.88,Famailla,Tucumán,Hyundai,HB20,2009.0,,,
OBJ-003047,Automóvil,Two-Door Car - Large,5308118.3,Lomas de Zamora,Córdoba,Nissan,Versa,2011.0,,,
OBJ-003048,Automóvil,Four-Door Car - Medsize,6483666.63,Rafaela,Misiones,Volkswagen,Polo,2012.0,,,
OBJ-003049,Automóvil,Four-Door Car - Medsize,4949681.81,Presidencia Roque Sáenz Peña,CABA,Toyota,Corolla,2008.0,,,
OBJ-003050,Automóvil,Two-Door Car - Medsize,5310620.52,Charata,Entre Ríos,Toyota,SW4,2012.0,,,
OBJ-003051,Automóvil,SUV - Small,6730685.39,Colón,Córdoba,Hyundai,Creta,2022.0,,,
OBJ-003052,Automóvil,SUV - Medsize,3608156.59,Colón,Córdoba,Honda,City,2017.0,,,
OBJ-003053,Automóvil,Four-Door Car - Medsize,5370676.18,San Rafael,Córdoba,Volkswagen,Tiguan,2017.0,,,
OBJ-003054,Automóvil,Four-Door Car - Medsize,3169048.46,Godoy Cruz,Mendoza,Fiat,Argo,2017.0,,,
OBJ-003055,Automóvil,Two-Door Car - Large,4108466.37,Rosario,Salta,Peugeot,308,2005.0,,,
OBJ-003056,Automóvil,Luxury SUV - Medsize,4600421.53,Luján de Cuyo,Mendoza,Fiat,Argo,2008.0,,,
OBJ-003057,Automóvil,Two-Door Car - Medsize,4441318.18,Concordia,Buenos Aires,Nissan,Versa,2023.0,,,
OBJ-003058,Automóvil,Four-Door Car - Small,1369773.83,Rosario,Buenos Aires,Hyundai,Santa Fe,2013.0,,,
OBJ-003059,Automóvil,Four-Door Car - Large,7439055.72,Reconquista,CABA,Toyota,Etios,2007.0,,,
OBJ-003060,Automóvil,Two-Door Car - Medsize,5879282.24,Palermo,Entre Ríos,Nissan,Frontier,2018.0,,,
OBJ-003061,Automóvil,Four-Door Car - Medsize,7228327.08,Quilmes,Buenos Aires,Toyota,SW4,2013.0,,,
OBJ-003062,Automóvil,Four-Door Car - Medsize,7708244.66,Quilmes,Mendoza,Nissan,Versa,2010.0,,,
OBJ-003063,Automóvil,Four-Door Car - Small,1497090.72,Barranqueras,Chaco,Honda,WR-V,2005.0,,,
OBJ-003064,Automóvil,SUV - Medsize,5884353.54,Godoy Cruz,CABA,Ford,Ranger,2007.0,,,
OBJ-003065,Automóvil,Sports Car - Medsize,5061699.47,Tartagal,Mendoza,Fiat,Palio,2021.0,,,
OBJ-003066,Automóvil,SUV - Medsize,6320198.98,Flores,Santa Fe,Hyundai,i30,2012.0,,,
OBJ-003067,Automóvil,Four-Door Car - Medsize,1547119.14,Paraná,Tucumán,Hyundai,Creta,2014.0,,,
OBJ-003068,Automóvil,Luxury Car - Small,1071144.63,Concepción del Uruguay,Córdoba,Chevrolet,Cruze,2018.0,,,
OBJ-003069,Automóvil,Four-Door Car - Medsize,5127053.75,Caballito,Córdoba,Peugeot,Partner,2022.0,,,
OBJ-003070,Automóvil,Four-Door Car - Medsize,4589984.48,Flores,Santa Fe,Toyota,Etios,2020.0,,,
OBJ-003071,Automóvil,Sports Car - Medsize,1327553.07,Flores,Mendoza,Hyundai,Tucson,2018.0,,,
OBJ-003072,Automóvil,Luxury SUV - Small,6722079.14,Maipú,CABA,Fiat,Siena,2010.0,,,
OBJ-003073,Automóvil,Four-Door Car - Medsize,1222644.03,Palermo,Córdoba,Nissan,Frontier,2008.0,,,
OBJ-003074,Automóvil,Two-Door Car - Medsize,4554188.76,San Miguel de Tucumán,CABA,Peugeot,2008,2016.0,,,
OBJ-003075,Automóvil,Two-Door Car - Medsize,1384759.86,Palermo,CABA,Hyundai,Tucson,2017.0,,,
OBJ-003076,Automóvil,SUV - Medsize,1747833.4,Tafí Viejo,Tucumán,Volkswagen,Tiguan,2017.0,,,
OBJ-003077,Automóvil,Four-Door Car - Medsize,1973661.04,Resistencia,CABA,Hyundai,Tucson,2006.0,,,
OBJ-003078,Automóvil,Two-Door Car - Medsize,1618551.01,Villa Carlos Paz,Tucumán,Hyundai,Creta,2012.0,,,
OBJ-003079,Automóvil,Four-Door Car - Medsize,3673586.0,San Ramón de la Nueva Orán,Buenos Aires,Chevrolet,Cruze,2019.0,,,
OBJ-003080,Automóvil,Four-Door Car - Medsize,3658710.31,Barranqueras,Entre Ríos,Chevrolet,Spin,2022.0,,,
OBJ-003081,Automóvil,Four-Door Car - Medsize,2777496.35,Colón,Entre Ríos,Hyundai,HB20,2022.0,,,
OBJ-003082,Automóvil,SUV - Medsize,6947107.25,Reconquista,Santa Fe,Chevrolet,S10,2020.0,,,
OBJ-003083,Automóvil,Two-Door Car - Small,6179635.81,San Miguel de Tucumán,Buenos Aires,Honda,Civic,2020.0,,,
OBJ-003084,Automóvil,Four-Door Car - Medsize,7937896.35,Posadas,Córdoba,Toyota,Yaris,2010.0,,,
OBJ-003085,Automóvil,Two-Door Car - Medsize,2352111.59,Caballito,Misiones,Chevrolet,Cruze,2014.0,,,
OBJ-003086,Automóvil,SUV - Small,6783262.0,San Rafael,Buenos Aires,Chevrolet,S10,2014.0,,,
OBJ-003087,Automóvil,Four-Door Car - Small,3548889.35,Colón,Chaco,Renault,Duster,2009.0,,,
OBJ-003088,Automóvil,Two-Door Car - Large,4850878.39,Rafaela,Chaco,Peugeot,208,2005.0,,,
OBJ-003089,Automóvil,Four-Door Car - Small,5053361.25,Rosario de la Frontera,Chaco,Chevrolet,Cruze,2012.0,,,
OBJ-003090,Automóvil,Four-Door Car - Medsize,3389853.37,Quilmes,CABA,Renault,Clio,2016.0,,,
OBJ-003091,Automóvil,Sports Car - Medsize,5599665.19,Rosario,Santa Fe,Chevrolet,Onix,2019.0,,,
OBJ-003092,Automóvil,SUV - Medsize,6984251.54,Flores,Buenos Aires,Fiat,Toro,2008.0,,,
OBJ-003093,Automóvil,Four-Door Car - Medsize,5734001.2,Rosario de la Frontera,Mendoza,Fiat,Toro,2014.0,,,
OBJ-003094,Automóvil,Four-Door Car - Medsize,5655688.91,Córdoba,Chaco,Hyundai,Santa Fe,2020.0,,,
OBJ-003095,Automóvil,Four-Door Car - Medsize,4622702.49,Posadas,Misiones,Ford,Ka,2022.0,,,
OBJ-003096,Automóvil,Two-Door Car - Medsize,4933472.14,Barranqueras,Santa Fe,Fiat,Cronos,2013.0,,,
OBJ-003097,Automóvil,Two-Door Car - Medsize,1201418.29,Yerba Buena,Córdoba,Renault,Duster,2020.0,,,
OBJ-003098,Automóvil,Four-Door Car - Medsize,2032133.39,Reconquista,Salta,Honda,City,2017.0,,,
OBJ-003099,Automóvil,Four-Door Car - Medsize,984331.74,Resistencia,Salta,Ford,Ka,2013.0,,,
OBJ-003100,Automóvil,Two-Door Car - Medsize,5674607.02,Mendoza,Entre Ríos,Nissan,Versa,2011.0,,,
OBJ-003101,Automóvil,SUV - Medsize,7238798.02,La Plata,Entre Ríos,Chevrolet,Onix,2017.0,,,
OBJ-003102,Automóvil,Two-Door Car - Small,7918322.97,Apóstoles,Santa Fe,Fiat,Toro,2009.0,,,
OBJ-003103,Automóvil,Two-Door Car - Medsize,5822400.68,Famailla,Chaco,Chevrolet,Cruze,2016.0,,,
OBJ-003104,Automóvil,Sports Car - Medsize,7572400.8,Quilmes,Entre Ríos,Hyundai,HB20,2016.0,,,
OBJ-003105,Automóvil,Four-Door Car - Medsize,1436144.28,Alta Gracia,Tucumán,Honda,HR-V,2016.0,,,
OBJ-003106,Automóvil,Two-Door Car - Medsize,6969936.03,Mendoza,Salta,Fiat,Cronos,2017.0,,,
OBJ-003107,Automóvil,Two-Door Car - Small,3821071.44,Caballito,Entre Ríos,Fiat,Palio,2007.0,,,
OBJ-003108,Automóvil,Four-Door Car - Medsize,1810507.28,Paraná,CABA,Chevrolet,Spin,2005.0,,,
OBJ-003109,Automóvil,SUV - Small,5307230.19,Barranqueras,Tucumán,Peugeot,2008,2018.0,,,
OBJ-003110,Automóvil,Four-Door Car - Small,5344255.19,Alta Gracia,Córdoba,Honda,Civic,2015.0,,,
OBJ-003111,Automóvil,Four-Door Car - Medsize,3285404.9,Salta,Tucumán,Ford,Ka,2012.0,,,
OBJ-003112,Automóvil,Four-Door Car - Medsize,3299963.9,Charata,Mendoza,Toyota,Yaris,2006.0,,,
OBJ-003113,Automóvil,SUV - Medsize,3808097.47,Apóstoles,Misiones,Hyundai,i30,2005.0,,,
OBJ-003114,Automóvil,Four-Door Car - Medsize,2269912.03,Villa Carlos Paz,Chaco,Renault,Clio,2020.0,,,
OBJ-003115,Automóvil,SUV - Medsize,3490252.22,Córdoba,Buenos Aires,Hyundai,HB20,2012.0,,,
OBJ-003116,Automóvil,Four-Door Car - Medsize,7287374.81,Leandro N. Alem,Santa Fe,Toyota,Corolla,2023.0,,,
OBJ-003117,Automóvil,Four-Door Car - Medsize,2820093.01,Mar del Plata,Entre Ríos,Volkswagen,Amarok,2016.0,,,
OBJ-003118,Automóvil,SUV - Medsize,3026795.02,Resistencia,CABA,Hyundai,Tucson,2006.0,,,
OBJ-003119,Automóvil,Four-Door Car - Small,3915091.17,Mar del Plata,Tucumán,Peugeot,3008,2022.0,,,
OBJ-003120,Automóvil,SUV - Large,1068385.84,Resistencia,Chaco,Honda,Civic,2006.0,,,
OBJ-003121,Automóvil,Four-Door Car - Medsize,5711811.4,Colón,Chaco,Ford,Ka,2013.0,,,
OBJ-003122,Automóvil,Two-Door Car - Small,2188908.79,Resistencia,Chaco,Fiat,Argo,2008.0,,,
OBJ-003123,Automóvil,Four-Door Car - Medsize,6308306.64,Apóstoles,Mendoza,Hyundai,Santa Fe,2022.0,,,
OBJ-003124,Automóvil,Four-Door Car - Medsize,3538826.75,Rosario de la Frontera,Salta,Toyota,Corolla,2018.0,,,
OBJ-003125,Automóvil,Four-Door Car - Large,3599737.62,Concepción del Uruguay,CABA,Toyota,SW4,2019.0,,,
OBJ-003126,Automóvil,SUV - Medsize,2133556.75,Rosario de la Frontera,Mendoza,Peugeot,308,2017.0,,,
OBJ-003127,Automóvil,Four-Door Car - Medsize,1514738.07,Luján de Cuyo,Chaco,Nissan,Kicks,2022.0,,,
OBJ-003128,Automóvil,Four-Door Car - Medsize,6048055.65,Mendoza,Córdoba,Hyundai,Tucson,2015.0,,,
OBJ-003129,Automóvil,Four-Door Car - Medsize,6523456.14,Paraná,Tucumán,Ford,Ka,2022.0,,,
OBJ-003130,Automóvil,Four-Door Car - Medsize,3232483.6,San Miguel de Tucumán,Tucumán,Honda,HR-V,2010.0,,,
OBJ-003131,Automóvil,Four-Door Car - Medsize,2926103.93,Posadas,Misiones,Renault,Clio,2022.0,,,
OBJ-003132,Automóvil,Four-Door Car - Small,3981707.98,Presidencia Roque Sáenz Peña,Buenos Aires,Fiat,Palio,2012.0,,,
OBJ-003133,Automóvil,Four-Door Car - Medsize,1612863.72,Barranqueras,Misiones,Nissan,Kicks,2006.0,,,
OBJ-003134,Automóvil,Two-Door Car - Small,7430903.93,Caballito,Córdoba,Honda,Fit,2008.0,,,
OBJ-003135,Automóvil,Two-Door Car - Medsize,2790677.53,Charata,Mendoza,Toyota,Hilux,2022.0,,,
OBJ-003136,Automóvil,Four-Door Car - Medsize,4729966.25,Caballito,Buenos Aires,Ford,Focus,2017.0,,,
OBJ-003137,Automóvil,Two-Door Car - Medsize,3046111.73,Apóstoles,Santa Fe,Ford,Focus,2019.0,,,
OBJ-003138,Automóvil,Four-Door Car - Medsize,2352769.87,Alta Gracia,Santa Fe,Ford,Fiesta,2006.0,,,
OBJ-003139,Automóvil,Four-Door Car - Medsize,5558079.88,Mar del Plata,Mendoza,Hyundai,Tucson,2014.0,,,
OBJ-003140,Automóvil,SUV - Medsize,3656729.39,Eldorado,Santa Fe,Renault,Sandero,2007.0,,,
OBJ-003141,Automóvil,Sports Car - Small,7029998.52,Presidencia Roque Sáenz Peña,Mendoza,Volkswagen,Tiguan,2017.0,,,
OBJ-003142,Automóvil,Four-Door Car - Large,3813865.02,Concepción del Uruguay,Santa Fe,Hyundai,HB20,2020.0,,,
OBJ-003143,Automóvil,Two-Door Car - Medsize,7510104.34,Charata,CABA,Nissan,Frontier,2021.0,,,
OBJ-003144,Automóvil,Four-Door Car - Medsize,3656925.34,Salta,Entre Ríos,Renault,Logan,2023.0,,,
OBJ-003145,Automóvil,Two-Door Car - Small,1650336.38,Mar del Plata,Tucumán,Peugeot,3008,2010.0,,,
OBJ-003146,Automóvil,Luxury Car - Small,4273549.44,Tartagal,CABA,Peugeot,208,2006.0,,,
OBJ-003147,Automóvil,Two-Door Car - Medsize,4592046.38,Yerba Buena,Chaco,Ford,Focus,2016.0,,,
OBJ-003148,Automóvil,Sports Car - Medsize,972588.34,Quilmes,Mendoza,Volkswagen,Vento,2007.0,,,
OBJ-003149,Automóvil,Four-Door Car - Small,3870345.25,Tartagal,Buenos Aires,Peugeot,Partner,2019.0,,,
OBJ-003150,Automóvil,SUV - Medsize,4377491.19,Tartagal,Córdoba,Ford,Ka,2010.0,,,
OBJ-003151,Automóvil,Sports Car - Small,4047212.07,Leandro N. Alem,Córdoba,Chevrolet,Spin,2011.0,,,
OBJ-003152,Automóvil,Four-Door Car - Medsize,5843805.22,Tafí Viejo,Entre Ríos,Nissan,March,2008.0,,,
OBJ-003153,Automóvil,SUV - Medsize,5422899.16,Salta,Entre Ríos,Toyota,Hilux,2005.0,,,
OBJ-003154,Automóvil,SUV - Medsize,1899131.97,Luján de Cuyo,Chaco,Toyota,Hilux,2009.0,,,
OBJ-003155,Automóvil,Two-Door Car - Large,5465968.25,Gualeguaychú,Salta,Toyota,SW4,2020.0,,,
OBJ-003156,Automóvil,SUV - Small,7452856.84,San Ramón de la Nueva Orán,Misiones,Nissan,Sentra,2011.0,,,
OBJ-003157,Automóvil,Luxury Car - Small,2796460.23,Luján de Cuyo,Mendoza,Ford,Fiesta,2018.0,,,
OBJ-003158,Automóvil,Four-Door Car - Medsize,5151127.82,Posadas,Entre Ríos,Hyundai,Creta,2016.0,,,
OBJ-003159,Automóvil,Four-Door Car - Large,7051210.76,Maipú,Tucumán,Honda,WR-V,2015.0,,,
OBJ-003160,Automóvil,Two-Door Car - Medsize,4753840.52,Orán,Tucumán,Honda,Fit,2023.0,,,
OBJ-003161,Automóvil,Four-Door Car - Medsize,2794673.24,Colón,Santa Fe,Ford,Focus,2017.0,,,
OBJ-003162,Automóvil,Four-Door Car - Medsize,5706250.55,Charata,Tucumán,Hyundai,HB20,2017.0,,,
OBJ-003163,Automóvil,Four-Door Car - Medsize,1839607.49,Apóstoles,Santa Fe,Peugeot,Partner,2008.0,,,
OBJ-003164,Automóvil,Four-Door Car - Medsize,4765528.09,Colón,Salta,Chevrolet,Cruze,2013.0,,,
OBJ-003165,Automóvil,Four-Door Car - Medsize,2770926.9,Apóstoles,Entre Ríos,Chevrolet,Tracker,2014.0,,,
OBJ-003166,Automóvil,SUV - Small,7573488.61,Reconquista,Entre Ríos,Honda,Fit,2005.0,,,
OBJ-003167,Automóvil,Four-Door Car - Small,1284659.91,Apóstoles,Córdoba,Toyota,SW4,2020.0,,,
OBJ-003168,Automóvil,Four-Door Car - Small,7632483.58,Lomas de Zamora,Misiones,Nissan,Frontier,2021.0,,,
OBJ-003169,Automóvil,SUV - Large,3954279.98,San Rafael,Buenos Aires,Fiat,Cronos,2005.0,,,
OBJ-003170,Automóvil,Four-Door Car - Medsize,4188790.18,Maipú,Córdoba,Peugeot,308,2007.0,,,
OBJ-003171,Automóvil,Sports Car - Medsize,2306542.69,Orán,CABA,Fiat,Argo,2017.0,,,
OBJ-003172,Automóvil,Four-Door Car - Medsize,6357672.59,Tafí Viejo,CABA,Peugeot,308,2007.0,,,
OBJ-003173,Automóvil,Four-Door Car - Medsize,7223614.54,Reconquista,Córdoba,Renault,Clio,2021.0,,,
OBJ-003174,Automóvil,Four-Door Car - Small,5289391.17,Apóstoles,Misiones,Honda,HR-V,2015.0,,,
OBJ-003175,Automóvil,Two-Door Car - Medsize,7429226.76,Maipú,Salta,Chevrolet,Onix,2008.0,,,
OBJ-003176,Automóvil,Four-Door Car - Medsize,901351.01,Famailla,Santa Fe,Honda,WR-V,2018.0,,,
OBJ-003177,Automóvil,Four-Door Car - Medsize,1066356.66,Concepción,Córdoba,Honda,City,2017.0,,,
OBJ-003178,Automóvil,Two-Door Car - Medsize,1360497.13,Río Cuarto,Salta,Renault,Duster,2015.0,,,
OBJ-003179,Automóvil,Four-Door Car - Medsize,5755611.86,Presidencia Roque Sáenz Peña,Entre Ríos,Ford,Ecosport,2019.0,,,
OBJ-003180,Automóvil,Four-Door Car - Medsize,7421010.92,Flores,Misiones,Toyota,Hilux,2009.0,,,
OBJ-003181,Automóvil,SUV - Large,7572949.02,Villa Carlos Paz,Entre Ríos,Volkswagen,Gol,2007.0,,,
OBJ-003182,Automóvil,Four-Door Car - Medsize,5498071.11,Posadas,Buenos Aires,Toyota,Hilux,2007.0,,,
OBJ-003183,Automóvil,Four-Door Car - Medsize,5125470.46,La Plata,Misiones,Renault,Duster,2019.0,,,
OBJ-003184,Automóvil,SUV - Small,6671896.9,Concepción,Entre Ríos,Peugeot,3008,2012.0,,,
OBJ-003185,Automóvil,Luxury SUV - Medsize,5743870.17,Santa Fe,Misiones,Renault,Sandero,2012.0,,,
OBJ-003186,Automóvil,Four-Door Car - Medsize,1291700.42,Córdoba,Misiones,Nissan,Versa,2018.0,,,
OBJ-003187,Automóvil,Four-Door Car - Large,4977061.54,Luján de Cuyo,Misiones,Fiat,Siena,2016.0,,,
OBJ-003188,Automóvil,Two-Door Car - Medsize,4493348.69,Lanús,Mendoza,Nissan,Kicks,2021.0,,,
OBJ-003189,Automóvil,Two-Door Car - Large,2285464.28,Villa Ángela,Tucumán,Honda,WR-V,2013.0,,,
OBJ-003190,Automóvil,Luxury Car - Medsize,3874339.77,Paraná,Santa Fe,Peugeot,3008,2006.0,,,
OBJ-003191,Automóvil,SUV - Medsize,2667830.49,Maipú,Chaco,Ford,Ecosport,2013.0,,,
OBJ-003192,Automóvil,Four-Door Car - Small,4860543.31,Resistencia,Chaco,Peugeot,208,2017.0,,,
OBJ-003193,Automóvil,SUV - Large,7495953.1,Lanús,Mendoza,Fiat,Toro,2021.0,,,
OBJ-003194,Automóvil,Four-Door Car - Medsize,7810261.13,Tartagal,Salta,Toyota,Etios,2017.0,,,
OBJ-003195,Automóvil,Two-Door Car - Medsize,4414662.88,Leandro N. Alem,Chaco,Peugeot,2008,2020.0,,,
OBJ-003196,Automóvil,Luxury SUV - Medsize,7898863.51,Godoy Cruz,Salta,Ford,Fiesta,2007.0,,,
OBJ-003197,Automóvil,Four-Door Car - Medsize,6040676.92,San Rafael,Buenos Aires,Ford,Ecosport,2010.0,,,
OBJ-003198,Automóvil,Four-Door Car - Medsize,3001149.6,Reconquista,Buenos Aires,Honda,WR-V,2021.0,,,
OBJ-003199,Automóvil,Two-Door Car - Medsize,5735125.01,Villa Carlos Paz,Buenos Aires,Chevrolet,Cruze,2007.0,,,
OBJ-003200,Automóvil,Two-Door Car - Medsize,5521938.21,Bell Ville,Tucumán,Peugeot,208,2011.0,,,
OBJ-003201,Automóvil,Four-Door Car - Medsize,4469322.24,Quilmes,Mendoza,Fiat,Palio,2017.0,,,
OBJ-003202,Automóvil,Sports Car - Medsize,1989224.58,Venado Tuerto,Buenos Aires,Peugeot,208,2022.0,,,
OBJ-003203,Automóvil,SUV - Small,4386743.15,San Miguel de Tucumán,Chaco,Honda,Fit,2006.0,,,
OBJ-003204,Automóvil,Sports Car - Medsize,2066518.72,Salta,Entre Ríos,Toyota,Hilux,2014.0,,,
OBJ-003205,Automóvil,Four-Door Car - Medsize,4468236.3,San Rafael,Córdoba,Honda,HR-V,2019.0,,,
OBJ-003206,Automóvil,Two-Door Car - Medsize,7140718.38,Maipú,Mendoza,Renault,Sandero,2007.0,,,
OBJ-003207,Automóvil,SUV - Medsize,6682690.32,Santa Fe,Santa Fe,Volkswagen,Polo,2022.0,,,
OBJ-003208,Automóvil,Four-Door Car - Medsize,6639211.95,Venado Tuerto,Salta,Peugeot,3008,2012.0,,,
OBJ-003209,Automóvil,Two-Door Car - Medsize,6178322.94,Eldorado,Misiones,Volkswagen,Polo,2007.0,,,
OBJ-003210,Automóvil,Two-Door Car - Medsize,3844355.93,Godoy Cruz,Chaco,Nissan,Frontier,2018.0,,,
OBJ-003211,Automóvil,Luxury SUV - Small,1869337.46,San Rafael,CABA,Hyundai,i30,2007.0,,,
OBJ-003212,Automóvil,Four-Door Car - Large,3361135.38,Famailla,Misiones,Ford,Ecosport,2021.0,,,
OBJ-003213,Automóvil,Two-Door Car - Medsize,6095227.91,Villa Carlos Paz,Buenos Aires,Toyota,SW4,2022.0,,,
OBJ-003214,Automóvil,SUV - Small,2724091.06,Río Cuarto,Entre Ríos,Chevrolet,Onix,2018.0,,,
OBJ-003215,Automóvil,Two-Door Car - Small,7301605.13,Concepción del Uruguay,Chaco,Honda,City,2014.0,,,
OBJ-003216,Automóvil,Four-Door Car - Large,7263040.42,Concepción,Entre Ríos,Renault,Duster,2019.0,,,
OBJ-003217,Automóvil,Four-Door Car - Small,1542345.45,Caballito,Salta,Chevrolet,Spin,2020.0,,,
OBJ-003218,Automóvil,SUV - Medsize,1643237.41,Mar del Plata,Mendoza,Toyota,Hilux,2017.0,,,
OBJ-003219,Automóvil,Four-Door Car - Medsize,3084511.0,Tartagal,Chaco,Renault,Duster,2018.0,,,
OBJ-003220,Automóvil,SUV - Medsize,2864338.75,Oberá,CABA,Hyundai,HB20,2023.0,,,
OBJ-003221,Automóvil,Four-Door Car - Small,2185108.93,Famailla,Tucumán,Volkswagen,Tiguan,2020.0,,,
OBJ-003222,Automóvil,SUV - Small,3521695.81,Alta Gracia,Tucumán,Ford,Ka,2010.0,,,
OBJ-003223,Automóvil,Two-Door Car - Medsize,5363682.57,Barranqueras,Salta,Honda,Civic,2010.0,,,
OBJ-003224,Automóvil,Four-Door Car - Medsize,6170488.67,Villa Carlos Paz,Misiones,Chevrolet,Tracker,2010.0,,,
OBJ-003225,Automóvil,Four-Door Car - Medsize,7671597.03,Posadas,Entre Ríos,Hyundai,i30,2018.0,,,
OBJ-003226,Automóvil,Two-Door Car - Small,7523154.78,Luján de Cuyo,Entre Ríos,Fiat,Palio,2017.0,,,
OBJ-003227,Automóvil,SUV - Small,6735157.36,Charata,Buenos Aires,Nissan,March,2023.0,,,
OBJ-003228,Automóvil,Four-Door Car - Medsize,5573811.3,San Rafael,Santa Fe,Fiat,Cronos,2018.0,,,
OBJ-003229,Automóvil,Four-Door Car - Large,2160126.55,San Miguel de Tucumán,Córdoba,Ford,Ka,2007.0,,,
OBJ-003230,Automóvil,Two-Door Car - Medsize,7155229.2,Apóstoles,Buenos Aires,Chevrolet,Onix,2005.0,,,
OBJ-003231,Automóvil,Four-Door Car - Medsize,4670592.83,Villa Carlos Paz,Córdoba,Volkswagen,Gol,2016.0,,,
OBJ-003232,Automóvil,SUV - Small,1745050.15,Córdoba,Misiones,Toyota,Yaris,2012.0,,,
OBJ-003233,Automóvil,Two-Door Car - Large,5973224.88,Salta,Misiones,Nissan,Frontier,2021.0,,,
OBJ-003234,Automóvil,Four-Door Car - Large,2898553.87,Salta,Entre Ríos,Volkswagen,Gol,2005.0,,,
OBJ-003235,Automóvil,SUV - Medsize,2859261.06,Oberá,Mendoza,Chevrolet,Tracker,2016.0,,,
OBJ-003236,Automóvil,SUV - Medsize,5219714.17,Palermo,Entre Ríos,Nissan,Versa,2023.0,,,
OBJ-003237,Automóvil,Two-Door Car - Medsize,6491921.99,Orán,Buenos Aires,Volkswagen,Amarok,2021.0,,,
OBJ-003238,Automóvil,Sports Car - Medsize,5333025.01,Eldorado,Entre Ríos,Hyundai,Creta,2006.0,,,
OBJ-003239,Automóvil,Four-Door Car - Small,4146880.58,Rosario,Salta,Ford,Ka,2012.0,,,
OBJ-003240,Automóvil,Sports Car - Medsize,1183057.49,Godoy Cruz,Buenos Aires,Peugeot,3008,2011.0,,,
OBJ-003241,Automóvil,SUV - Medsize,6142338.06,Quilmes,Córdoba,Ford,Focus,2007.0,,,
OBJ-003242,Automóvil,Four-Door Car - Medsize,5180601.56,Godoy Cruz,Salta,Fiat,Cronos,2017.0,,,
OBJ-003243,Automóvil,Four-Door Car - Small,3792919.45,Concepción del Uruguay,Mendoza,Hyundai,Creta,2008.0,,,
OBJ-003244,Automóvil,Four-Door Car - Medsize,1993931.2,Eldorado,Buenos Aires,Renault,Logan,2005.0,,,
OBJ-003245,Automóvil,SUV - Small,6825613.92,Belgrano,Entre Ríos,Volkswagen,Vento,2011.0,,,
OBJ-003246,Automóvil,Four-Door Car - Medsize,4476172.6,Paraná,Buenos Aires,Honda,HR-V,2012.0,,,
OBJ-003247,Automóvil,Four-Door Car - Medsize,6644447.73,Santa Fe,Córdoba,Hyundai,Tucson,2022.0,,,
OBJ-003248,Automóvil,Four-Door Car - Small,2407064.23,Tartagal,Córdoba,Toyota,Hilux,2012.0,,,
OBJ-003249,Automóvil,Two-Door Car - Medsize,3172418.27,Caballito,Mendoza,Renault,Logan,2020.0,,,
OBJ-003250,Automóvil,Four-Door Car - Medsize,3715057.18,Colón,Salta,Honda,HR-V,2007.0,,,
